base	hi	c1	c2	c3	c4	c5	c6	c7	c8	overflow	cap	exc_log2	exc_argn
6330000001	6340000000	1837	368	227	0	0	0	0	0	9997568	0	121.3219	6331657207
6340000001	6350000000	1259	1526	502	0	0	0	0	0	9996713	0	121.3219	6345588901
6350000001	6360000000	986	2212	0	0	0	0	0	0	9996802	0	121.3219	6359112921
6360000001	6370000000	462	4534	896	0	0	0	0	0	9994108	0	121.3211	6369741405
6370000001	6380000000	1615	4610	1750	0	0	0	0	0	9992025	0	121.3219	6373356325
6380000001	6390000000	1080	1256	7	0	0	0	0	0	9997657	0	121.3219	6386688753
6390000001	6400000000	1217	1337	173	0	0	0	0	0	9997273	0	121.3219	6393324679
6400000001	6410000000	2885	1718	518	0	0	0	0	0	9994879	0	121.3219	6407644759
6410000001	6420000000	1318	1507	2	0	0	0	0	0	9997173	0	121.3219	6414377201
6420000001	6430000000	914	1034	218	0	0	0	0	0	9997834	0	121.3219	6421063933
6430000001	6440000000	542	3313	2910	0	0	0	0	0	9993235	0	121.3219	6435465385
6440000001	6450000000	2000	1176	0	0	0	0	0	0	9996824	0	121.3219	6448907703
6450000001	6460000000	1255	2070	285	0	0	0	0	0	9996390	0	121.3218	6455233621
6460000001	6470000000	3350	4553	998	0	0	0	0	0	9991099	0	121.3219	6469991357
6470000001	6480000000	904	1725	5	0	0	0	0	0	9997366	0	121.3219	6476870857
6480000001	6490000000	1340	334	32	0	0	0	0	0	9998294	0	121.3219	6483614633
6490000001	6500000000	1784	1002	891	0	0	0	0	0	9996323	0	121.3219	6491291785
6500000001	6510000000	888	2241	2	0	0	0	0	0	9996869	0	121.3219	6504899975
6510000001	6520000000	373	3960	64	0	0	0	0	0	9995603	0	121.3219	6511727607
6520000001	6530000000	1140	5495	2487	0	0	0	0	0	9990878	0	121.3213	6523562469
6530000001	6540000000	1334	2580	0	0	0	0	0	0	9996086	0	121.3219	6539968709
6540000001	6550000000	297	659	30	0	0	0	0	0	9999014	0	121.3219	6546780757
6550000001	6560000000	3204	1329	616	0	0	0	0	0	9994851	0	121.3218	6554186517
6560000001	6570000000	643	1618	2	0	0	0	0	0	9997737	0	121.3219	6568313789
6570000001	6580000000	1614	1626	139	0	0	0	0	0	9996621	0	121.3219	6575168543
6580000001	6590000000	855	1837	3178	0	0	0	0	0	9994130	0	121.3219	6589834597
6590000001	6600000000	860	2843	0	0	0	0	0	0	9996297	0	121.3219	6596790229
6600000001	6610000000	1724	1691	35	0	0	0	0	0	9996550	0	121.3219	6603681381
6610000001	6620000000	2976	3654	1073	0	0	0	0	0	9992297	0	121.3219	6610479549
6620000001	6630000000	1732	3262	120	0	0	0	0	0	9994886	0	121.3219	6625363191
6630000001	6640000000	1119	162	11	0	0	0	0	0	9998708	0	121.3219	6639221381
6640000001	6650000000	1871	446	173	0	0	0	0	0	9997510	0	121.3209	6649558233
6650000001	6660000000	829	1919	987	0	0	0	0	0	9996265	0	121.3219	6654145685
6660000001	6670000000	1016	2061	56	0	0	0	0	0	9996867	0	121.3219	6668013045
6670000001	6680000000	326	4867	888	0	0	0	0	0	9993919	0	121.3212	6679813293
6680000001	6690000000	1561	5249	1505	0	0	0	0	0	9991685	0	121.3219	6689955913
6690000001	6700000000	931	1622	15	0	0	0	0	0	9997432	0	121.3219	6696927193
6700000001	6710000000	920	937	151	0	0	0	0	0	9997992	0	121.3219	6703875057
6710000001	6720000000	2454	1599	402	0	0	0	0	0	9995545	0	121.3218	6718592669
6720000001	6730000000	1408	1227	0	0	0	0	0	0	9997365	0	121.3219	6725966463
6730000001	6740000000	718	1385	138	0	0	0	0	0	9997759	0	121.3219	6732973895
6740000001	6750000000	609	4465	3179	0	0	0	0	0	9991747	0	121.3217	6747099609
6750000001	6760000000	1351	1056	0	0	0	0	0	0	9997593	0	121.3219	6755125511
6760000001	6770000000	1391	1490	39	0	0	0	0	0	9997080	0	121.3219	6762169223
6770000001	6780000000	3375	3656	1116	0	0	0	0	0	9991853	0	121.3210	6779994745
6780000001	6790000000	1604	2646	0	0	0	0	0	0	9995750	0	121.3219	6784289301
6790000001	6800000000	1241	145	11	0	0	0	0	0	9998603	0	121.3219	6791490839
6800000001	6810000000	1779	390	283	0	0	0	0	0	9997548	0	121.3211	6809979965
6810000001	6820000000	780	2093	1190	0	0	0	0	0	9995937	0	121.3218	6813345029
6820000001	6830000000	901	1980	46	0	0	0	0	0	9997073	0	121.3219	6828042887
6830000001	6840000000	553	4675	717	0	0	0	0	0	9994055	0	121.3211	6839346277
6840000001	6850000000	1682	5541	1529	0	0	0	0	0	9991248	0	121.3219	6843228041
6850000001	6860000000	845	2026	10	0	0	0	0	0	9997119	0	121.3219	6857654229
6860000001	6870000000	278	608	118	0	0	0	0	0	9998996	0	121.3219	6864797117
6870000001	6880000000	2811	1495	390	0	0	0	0	0	9995304	0	121.3219	6879966117
6880000001	6890000000	1356	1255	0	0	0	0	0	0	9997389	0	121.3219	6887386269
6890000001	6900000000	511	1305	141	0	0	0	0	0	9998043	0	121.3219	6894564781
6900000001	6910000000	782	3283	3140	0	0	0	0	0	9992795	0	121.3218	6902306453
6910000001	6920000000	1136	2688	0	0	0	0	0	0	9996176	0	121.3219	6917242961
6920000001	6930000000	1679	1394	31	0	0	0	0	0	9996896	0	121.3219	6924461989
6930000001	6940000000	1780	2595	813	0	0	0	0	0	9994812	0	121.3219	6931625333
6940000001	6950000000	3539	3351	177	0	0	0	0	0	9992933	0	121.3219	6947156165
6950000001	6960000000	1210	396	2	0	0	0	0	0	9998392	0	121.3219	6954487927
6960000001	6970000000	1648	243	147	0	0	0	0	0	9997962	0	121.3219	6961729399
6970000001	6980000000	1000	1281	1671	0	0	0	0	0	9996048	0	121.3219	6977233225
6980000001	6990000000	1094	2123	0	0	0	0	0	0	9996783	0	121.3219	6984639095
6990000001	7000000000	307	3231	65	0	0	0	0	0	9996397	0	121.3219	6991916377
7000000001	7010000000	1453	5767	2094	0	0	0	0	0	9990686	0	121.3214	7004883143
7010000001	7020000000	1134	4128	0	0	0	0	0	0	9994738	0	121.3219	7014916201
7020000001	7030000000	452	392	10	0	0	0	0	0	9999146	0	121.3219	7029549757
7030000001	7040000000	1627	1009	451	0	0	0	0	0	9996913	0	121.3209	7033161077
7040000001	7050000000	1199	1169	0	0	0	0	0	0	9997632	0	121.3218	7044921497
7050000001	7060000000	1422	1522	0	0	0	0	0	0	9997056	0	121.3219	7052674129
7060000001	7070000000	675	2150	320	0	0	0	0	0	9996855	0	121.3219	7060033225
7070000001	7080000000	996	4653	2736	0	0	0	0	0	9991615	0	121.3219	7075715847
7080000001	7090000000	1830	639	0	0	0	0	0	0	9997531	0	121.3219	7083249181
7090000001	7100000000	723	1246	40	0	0	0	0	0	9997991	0	121.3219	7090649129
7100000001	7110000000	3570	2888	891	0	0	0	0	0	9992651	0	121.3218	7105844319
7110000001	7120000000	1833	2262	0	0	0	0	0	0	9995905	0	121.3219	7113958277
7120000001	7130000000	1393	127	5	0	0	0	0	0	9998475	0	121.3219	7121395591
7130000001	7140000000	1591	320	147	0	0	0	0	0	9997942	0	121.3208	7139313877
7140000001	7150000000	642	2120	1971	0	0	0	0	0	9995267	0	121.3217	7143940341
7150000001	7160000000	1277	1820	0	0	0	0	0	0	9996903	0	121.3219	7159725801
7160000001	7170000000	478	3793	249	0	0	0	0	0	9995480	0	121.3202	7167411229
7170000001	7180000000	1899	5562	1826	0	0	0	0	0	9990713	0	121.3214	7173381879
7180000001	7190000000	1124	2926	0	0	0	0	0	0	9995950	0	121.3219	7183212189
7190000001	7200000000	266	392	16	0	0	0	0	0	9999326	0	121.3219	7190771685
7200000001	7210000000	1761	890	368	0	0	0	0	0	9996981	0	121.3219	7206876695
7210000001	7220000000	1129	1141	0	0	0	0	0	0	9997730	0	121.3219	7214266233
7220000001	7230000000	1375	1715	2	0	0	0	0	0	9996908	0	121.3219	7229473333
7230000001	7240000000	667	2354	593	0	0	0	0	0	9996386	0	121.3212	7234373201
7240000001	7250000000	1195	4909	2407	0	0	0	0	0	9991489	0	121.3218	7245048791
7250000001	7260000000	1671	617	0	0	0	0	0	0	9997712	0	121.3219	7253267289
7260000001	7270000000	746	1106	27	0	0	0	0	0	9998121	0	121.3219	7260824401
7270000001	7280000000	3365	2632	821	0	0	0	0	0	9993182	0	121.3216	7275465975
7280000001	7290000000	2130	2078	0	0	0	0	0	0	9995792	0	121.3219	7284693637
7290000001	7300000000	1439	171	4	0	0	0	0	0	9998386	0	121.3219	7292309047
7300000001	7310000000	1376	356	110	0	0	0	0	0	9998158	0	121.3215	7306358973
7310000001	7320000000	682	1665	2211	0	0	0	0	0	9995442	0	121.3219	7316303177
7320000001	7330000000	1378	1722	0	0	0	0	0	0	9996900	0	121.3219	7323913431
7330000001	7340000000	550	2825	45	0	0	0	0	0	9996580	0	121.3219	7331557625
7340000001	7350000000	1845	5548	1901	0	0	0	0	0	9990706	0	121.3219	7347749101
7350000001	7360000000	1327	4185	28	0	0	0	0	0	9994460	0	121.3219	7355618359
7360000001	7370000000	454	298	9	0	0	0	0	0	9999239	0	121.3219	7363348669
7370000001	7380000000	1322	600	291	0	0	0	0	0	9997787	0	121.3219	7371018069
7380000001	7390000000	1637	1222	69	0	0	0	0	0	9997072	0	121.3219	7387430303
7390000001	7400000000	1347	893	1	0	0	0	0	0	9997759	0	121.3219	7395270041
7400000001	7410000000	476	1901	80	0	0	0	0	0	9997543	0	121.3219	7402981869
7410000001	7420000000	1102	4851	2833	0	0	0	0	0	9991214	0	121.3217	7418696685
7420000001	7430000000	1190	2381	27	0	0	0	0	0	9996402	0	121.3219	7427342169
7430000001	7440000000	1309	703	17	0	0	0	0	0	9997971	0	121.3219	7435083605
7440000001	7450000000	1522	1900	252	0	0	0	0	0	9996326	0	121.3219	7442822165
7450000001	7460000000	4043	2182	566	0	0	0	0	0	9993209	0	121.3219	7459543069
7460000001	7470000000	1394	1071	2	0	0	0	0	0	9997533	0	121.3219	7467322105
7470000001	7480000000	710	554	58	0	0	0	0	0	9998678	0	121.3219	7475102281
7480000001	7490000000	1222	280	1730	0	0	0	0	0	9996768	0	121.3216	7482382761
7490000001	7500000000	446	2792	792	0	0	0	0	0	9995970	0	121.3219	7499697597
7500000001	7510000000	1510	1520	51	0	0	0	0	0	9996919	0	121.3219	7507516297
7510000001	7520000000	1001	3363	386	0	0	0	0	0	9995250	0	121.3218	7514806361
7520000001	7530000000	1986	5553	1425	0	0	0	0	0	9991036	0	121.3215	7529981649
7530000001	7540000000	1038	2619	0	0	0	0	0	0	9996343	0	121.3219	7532188717
7540000001	7550000000	400	250	15	0	0	0	0	0	9999335	0	121.3219	7547918745
7550000001	7560000000	1987	728	336	0	0	0	0	0	9996949	0	121.3219	7556957937
7560000001	7570000000	1096	1034	105	0	0	0	0	0	9997765	0	121.3219	7564625517
7570000001	7580000000	1267	1510	0	0	0	0	0	0	9997223	0	121.3219	7572750901
7580000001	7590000000	522	2466	105	0	0	0	0	0	9996907	0	121.3219	7580650879
7590000001	7600000000	1071	6047	2795	0	0	0	0	0	9990087	0	121.3218	7596984281
7600000001	7610000000	1241	1448	0	0	0	0	0	0	9997311	0	121.3219	7605566103
7610000001	7620000000	1196	771	15	0	0	0	0	0	9998018	0	121.3219	7613525193
7620000001	7630000000	1508	1659	405	0	0	0	0	0	9996428	0	121.3219	7621450079
7630000001	7640000000	3863	1904	417	0	0	0	0	0	9993816	0	121.3219	7638511345
7640000001	7650000000	1467	833	4	0	0	0	0	0	9997696	0	121.3219	7646539431
7650000001	7660000000	657	948	106	0	0	0	0	0	9998289	0	121.3219	7654501637
7660000001	7670000000	1182	276	1972	0	0	0	0	0	9996570	0	121.3215	7669169813
7670000001	7680000000	522	3004	819	0	0	0	0	0	9995655	0	121.3219	7679681113
7680000001	7690000000	1714	1477	61	0	0	0	0	0	9996748	0	121.3219	7687696409
7690000001	7700000000	600	2936	238	0	0	0	0	0	9996226	0	121.3214	7693104829
7700000001	7710000000	2677	5176	1407	0	0	0	0	0	9990740	0	121.3214	7709939525
7710000001	7720000000	1052	2756	0	0	0	0	0	0	9996192	0	121.3219	7712916841
7720000001	7730000000	613	280	14	0	0	0	0	0	9999093	0	121.3219	7729074165
7730000001	7740000000	2049	623	306	0	0	0	0	0	9997022	0	121.3207	7739814613
7740000001	7750000000	1189	1053	270	0	0	0	0	0	9997488	0	121.3219	7746317229
7750000001	7760000000	1213	1395	2	0	0	0	0	0	9997390	0	121.3219	7754508997
7760000001	7770000000	435	2348	55	0	0	0	0	0	9997162	0	121.3219	7762589597
7770000001	7780000000	850	5110	2714	0	0	0	0	0	9991326	0	121.3217	7778952543
7780000001	7790000000	1497	3165	186	0	0	0	0	0	9995152	0	121.3219	7788108445
7790000001	7800000000	1127	1094	13	0	0	0	0	0	9997766	0	121.3219	7796248657
7800000001	7810000000	530	1119	218	0	0	0	0	0	9998133	0	121.3219	7804355529
7810000001	7820000000	4103	1820	658	0	0	0	0	0	9993419	0	121.3216	7819921861
7820000001	7830000000	727	1382	0	0	0	0	0	0	9997891	0	121.3219	7829999285
7830000001	7840000000	1505	1746	126	0	0	0	0	0	9996623	0	121.3219	7838210373
7840000001	7850000000	1085	279	275	0	0	0	0	0	9998361	0	121.3207	7849124349
7850000001	7860000000	554	2661	2838	0	0	0	0	0	9993947	0	121.3217	7854846613
7860000001	7870000000	1512	1509	1	0	0	0	0	0	9996978	0	121.3219	7863985453
7870000001	7880000000	1106	1885	56	0	0	0	0	0	9996953	0	121.3219	7872198143
7880000001	7890000000	1620	3990	1302	0	0	0	0	0	9993088	0	121.3219	7880333293
7890000001	7900000000	2656	4289	236	0	0	0	0	0	9992819	0	121.3219	7898033733
7900000001	7910000000	725	883	13	0	0	0	0	0	9998379	0	121.3219	7906337111
7910000001	7920000000	1014	338	39	0	0	0	0	0	9998609	0	121.3219	7914571509
7920000001	7930000000	2368	585	277	0	0	0	0	0	9996770	0	121.3214	7929399767
7930000001	7940000000	243	1653	441	0	0	0	0	0	9997663	0	121.3219	7932217077
7940000001	7950000000	1100	2159	1	0	0	0	0	0	9996740	0	121.3219	7948892361
7950000001	7960000000	509	4078	130	0	0	0	0	0	9995283	0	121.3203	7957514341
7960000001	7970000000	1360	4675	2934	0	0	0	0	0	9991031	0	121.3219	7966405149
7970000001	7980000000	1171	2622	0	0	0	0	0	0	9996207	0	121.3219	7975046489
7980000001	7990000000	873	668	8	0	0	0	0	0	9998451	0	121.3219	7983359783
7990000001	8000000000	1385	1233	211	0	0	0	0	0	9997171	0	121.3219	7991655849
8000000001	8010000000	3449	1534	637	0	0	0	0	0	9994380	0	121.3219	8009555949
8010000001	8020000000	167	1248	2	0	0	0	0	0	9998583	0	121.3219	8017968077
8020000001	8030000000	1803	1728	137	0	0	0	0	0	9996332	0	121.3219	8026329799
8030000001	8040000000	743	493	1603	0	0	0	0	0	9997161	0	121.3211	8039489733
8040000001	8050000000	546	3502	1804	0	0	0	0	0	9994148	0	121.3219	8044327997
8050000001	8060000000	1617	1061	1	0	0	0	0	0	9997321	0	121.3219	8052741365
8060000001	8070000000	1333	1773	51	0	0	0	0	0	9996843	0	121.3219	8061134629
8070000001	8080000000	1812	4016	1243	0	0	0	0	0	9992929	0	121.3219	8078964873
8080000001	8090000000	2810	4017	236	0	0	0	0	0	9992937	0	121.3219	8087560959
8090000001	8100000000	838	587	9	0	0	0	0	0	9998566	0	121.3219	8096082033
8100000001	8110000000	1108	302	34	0	0	0	0	0	9998556	0	121.3219	8104517937
8110000001	8120000000	2197	548	347	0	0	0	0	0	9996908	0	121.3214	8119617269
8120000001	8130000000	306	2032	568	0	0	0	0	0	9997094	0	121.3219	8122553317
8130000001	8140000000	1108	2139	1	0	0	0	0	0	9996752	0	121.3219	8139666021
8140000001	8150000000	456	3487	81	0	0	0	0	0	9995976	0	121.3203	8148531653
8150000001	8160000000	889	5009	2799	0	0	0	0	0	9991303	0	121.3218	8157165797
8160000001	8170000000	1454	3657	127	0	0	0	0	0	9994762	0	121.3219	8166451377
8170000001	8180000000	818	507	12	0	0	0	0	0	9998663	0	121.3219	8174961557
8180000001	8190000000	332	928	189	0	0	0	0	0	9998551	0	121.3219	8183475421
8190000001	8200000000	3584	1529	586	0	0	0	0	0	9994301	0	121.3216	8199981335
8200000001	8210000000	545	1246	0	0	0	0	0	0	9998209	0	121.3219	8201664625
8210000001	8220000000	1617	2387	4	0	0	0	0	0	9995992	0	121.3219	8218960679
8220000001	8230000000	891	462	252	0	0	0	0	0	9998395	0	121.3203	8228292229
8230000001	8240000000	638	3655	3503	0	0	0	0	0	9992204	0	121.3219	8237369193
8240000001	8250000000	981	1035	0	0	0	0	0	0	9997984	0	121.3219	8246008661
8250000001	8260000000	1851	1012	46	0	0	0	0	0	9997091	0	121.3219	8254601881
8260000001	8270000000	1086	2822	435	0	0	0	0	0	9995657	0	121.3219	8262991441
8270000001	8280000000	3225	3979	1006	0	0	0	0	0	9991790	0	121.3216	8279980349
8280000001	8290000000	1131	2539	0	0	0	0	0	0	9996330	0	121.3219	8281703989
8290000001	8300000000	1109	168	11	0	0	0	0	0	9998712	0	121.3219	8290394823
8300000001	8310000000	1843	363	212	0	0	0	0	0	9997582	0	121.3218	8308298961
8310000001	8320000000	1357	1047	1003	0	0	0	0	0	9996593	0	121.3219	8317453273
8320000001	8330000000	1023	1893	2	0	0	0	0	0	9997082	0	121.3219	8326316757
8330000001	8340000000	257	1953	58	0	0	0	0	0	9997732	0	121.3219	8335017847
8340000001	8350000000	301	5605	1089	0	0	0	0	0	9993005	0	121.3212	8340743545
8350000001	8360000000	1245	5258	1749	0	0	0	0	0	9991748	0	121.3219	8353549855
8360000001	8370000000	1265	2269	0	0	0	0	0	0	9996466	0	121.3219	8362437257
8370000001	8380000000	487	558	17	0	0	0	0	0	9998938	0	121.3219	8379878495
8380000001	8390000000	1477	1108	599	0	0	0	0	0	9996816	0	121.3210	8384461745
8390000001	8400000000	2522	1605	104	0	0	0	0	0	9995769	0	121.3219	8398496457
8400000001	8410000000	1015	1177	0	0	0	0	0	0	9997808	0	121.3219	8407460151
8410000001	8420000000	1035	1650	156	0	0	0	0	0	9997159	0	121.3219	8416217369
8420000001	8430000000	619	1435	1253	0	0	0	0	0	9996693	0	121.3211	8421672957
8430000001	8440000000	612	3904	2383	0	0	0	0	0	9993101	0	121.3219	8435093045
8440000001	8450000000	1497	843	0	0	0	0	0	0	9997660	0	121.3219	8443906889
8450000001	8460000000	1441	1455	40	0	0	0	0	0	9997064	0	121.3219	8452712117
8460000001	8470000000	1456	2745	417	0	0	0	0	0	9995382	0	121.3219	8461495845
8470000001	8480000000	3997	3277	909	0	0	0	0	0	9991817	0	121.3218	8479999327
8480000001	8490000000	309	1988	0	0	0	0	0	0	9997703	0	121.3219	8489363549
8490000001	8500000000	1249	121	14	0	0	0	0	0	9998616	0	121.3219	8498207273
8500000001	8510000000	1955	446	179	0	0	0	0	0	9997420	0	121.3219	8508221425
8510000001	8520000000	1162	1168	1348	0	0	0	0	0	9996322	0	121.3218	8516747831
8520000001	8530000000	945	1626	1	0	0	0	0	0	9997428	0	121.3219	8526162357
8530000001	8540000000	312	1972	57	0	0	0	0	0	9997659	0	121.3219	8535054023
8540000001	8550000000	371	5451	884	0	0	0	0	0	9993294	0	121.3215	8542659537
8550000001	8560000000	1309	5402	1812	0	0	0	0	0	9991477	0	121.3215	8551503063
8560000001	8570000000	1153	2947	0	0	0	0	0	0	9995900	0	121.3219	8563135753
8570000001	8580000000	563	503	16	0	0	0	0	0	9998918	0	121.3219	8572063149
8580000001	8590000000	1073	956	166	0	0	0	0	0	9997805	0	121.3219	8580986217
8590000001	8600000000	2553	1371	482	0	0	0	0	0	9995594	0	121.3219	8599992953
8600000001	8610000000	97	1028	0	0	0	0	0	0	9998875	0	121.3219	8609230215
8610000001	8620000000	1590	1931	122	0	0	0	0	0	9996357	0	121.3219	8618204663
8620000001	8630000000	808	1437	100	0	0	0	0	0	9997655	0	121.3207	8629988965
8630000001	8640000000	716	4505	3547	0	0	0	0	0	9991232	0	121.3217	8636122249
8640000001	8650000000	1092	719	0	0	0	0	0	0	9998189	0	121.3219	8646559605
8650000001	8660000000	1748	942	39	0	0	0	0	0	9997271	0	121.3219	8655577245
8660000001	8670000000	931	1949	213	0	0	0	0	0	9996907	0	121.3219	8664459941
8670000001	8680000000	3596	3733	991	0	0	0	0	0	9991680	0	121.3214	8672000253
8680000001	8690000000	1767	2645	0	0	0	0	0	0	9995588	0	121.3219	8683871933
8690000001	8700000000	1267	141	6	0	0	0	0	0	9998586	0	121.3219	8693109909
8700000001	8710000000	1242	204	36	0	0	0	0	0	9998518	0	121.3219	8702162033
8710000001	8720000000	1779	335	1040	0	0	0	0	0	9996846	0	121.3217	8711107533
8720000001	8730000000	187	2409	815	0	0	0	0	0	9996589	0	121.3219	8721652841
8730000001	8740000000	1093	2088	0	0	0	0	0	0	9996819	0	121.3219	8739893151
8740000001	8750000000	337	3037	79	0	0	0	0	0	9996547	0	121.3203	8749635093
8750000001	8760000000	1043	4576	2042	0	0	0	0	0	9992339	0	121.3218	8758892121
8760000001	8770000000	1370	5405	462	0	0	0	0	0	9992763	0	121.3219	8768653791
8770000001	8780000000	776	1499	14	0	0	0	0	0	9997711	0	121.3219	8777789133
8780000001	8790000000	258	472	1	0	0	0	0	0	9999269	0	121.3219	8786931373
8790000001	8800000000	1959	1142	530	0	0	0	0	0	9996369	0	121.3208	8799767815
8800000001	8810000000	1451	1293	0	0	0	0	0	0	9997256	0	121.3219	8806617905
8810000001	8820000000	1601	943	0	0	0	0	0	0	9997456	0	121.3219	8815859797
8820000001	8830000000	469	1396	144	0	0	0	0	0	9997991	0	121.3219	8825043071
8830000001	8840000000	434	2862	1680	0	0	0	0	0	9995024	0	121.3218	8834800233
8840000001	8850000000	1039	4222	1841	0	0	0	0	0	9992898	0	121.3219	8844644809
8850000001	8860000000	1452	614	0	0	0	0	0	0	9997934	0	121.3219	8854076377
8860000001	8870000000	1355	1057	40	0	0	0	0	0	9997548	0	121.3219	8863311037
8870000001	8880000000	877	1688	279	0	0	0	0	0	9997156	0	121.3219	8872534597
8880000001	8890000000	4317	2961	803	0	0	0	0	0	9991919	0	121.3218	8882305399
8890000001	8900000000	1233	2350	0	0	0	0	0	0	9996417	0	121.3219	8892448445
8900000001	8910000000	1628	121	4	0	0	0	0	0	9998247	0	121.3219	8901744489
8910000001	8920000000	1180	228	29	0	0	0	0	0	9998563	0	121.3219	8911015213
8920000001	8930000000	1570	355	2004	0	0	0	0	0	9996071	0	121.3217	8929791345
8930000001	8940000000	196	2392	257	0	0	0	0	0	9997155	0	121.3219	8931042093
8940000001	8950000000	1203	2059	1	0	0	0	0	0	9996737	0	121.3219	8949655817
8950000001	8960000000	375	2840	66	0	0	0	0	0	9996719	0	121.3213	8956351005
8960000001	8970000000	1187	4598	1994	0	0	0	0	0	9992221	0	121.3215	8966926661
8970000001	8980000000	1690	5370	443	0	0	0	0	0	9992497	0	121.3219	8979045015
8980000001	8990000000	721	1651	0	0	0	0	0	0	9997628	0	121.3219	8988464585
8990000001	9000000000	267	350	18	0	0	0	0	0	9999365	0	121.3219	8997827357
9000000001	9010000000	1542	990	417	0	0	0	0	0	9997051	0	121.3219	9008595869
9010000001	9020000000	1765	1189	66	0	0	0	0	0	9996980	0	121.3217	9016612217
9020000001	9030000000	978	890	2	0	0	0	0	0	9998130	0	121.3219	9027418871
9030000001	9040000000	928	1542	110	0	0	0	0	0	9997420	0	121.3219	9036844333
9040000001	9050000000	508	2401	595	0	0	0	0	0	9996496	0	121.3216	9045502121
9050000001	9060000000	968	5192	2829	0	0	0	0	0	9991011	0	121.3218	9056310989
9060000001	9070000000	1297	480	0	0	0	0	0	0	9998223	0	121.3219	9066512793
9070000001	9080000000	1526	752	32	0	0	0	0	0	9997690	0	121.3219	9076028233
9080000001	9090000000	364	1530	63	0	0	0	0	0	9998043	0	121.3219	9085476005
9090000001	9100000000	3898	2770	928	0	0	0	0	0	9992404	0	121.3216	9094332469
9100000001	9110000000	2373	2465	0	0	0	0	0	0	9995162	0	121.3219	9105830903
9110000001	9120000000	1444	135	5	0	0	0	0	0	9998416	0	121.3219	9115386309
9120000001	9130000000	821	256	11	0	0	0	0	0	9998912	0	121.3219	9124878901
9130000001	9140000000	1250	324	513	0	0	0	0	0	9997913	0	121.3211	9139874481
9140000001	9150000000	706	1786	2036	0	0	0	0	0	9995472	0	121.3219	9145232489
9150000001	9160000000	1094	1883	1	0	0	0	0	0	9997022	0	121.3219	9154910485
9160000001	9170000000	781	1131	50	0	0	0	0	0	9998038	0	121.3219	9164448605
9170000001	9180000000	889	4439	540	0	0	0	0	0	9994132	0	121.3216	9171827629
9180000001	9190000000	1903	5357	1752	0	0	0	0	0	9990988	0	121.3217	9183868337
9190000001	9200000000	997	4038	0	0	0	0	0	0	9994965	0	121.3219	9194522949
9200000001	9210000000	512	166	18	0	0	0	0	0	9999304	0	121.3219	9204186333
9210000001	9220000000	348	513	54	0	0	0	0	0	9999085	0	121.3219	9213763537
9220000001	9230000000	1882	913	376	0	0	0	0	0	9996829	0	121.3217	9223234911
9230000001	9240000000	1277	1182	6	0	0	0	0	0	9997535	0	121.3219	9234287879
9240000001	9250000000	1588	904	1	0	0	0	0	0	9997507	0	121.3219	9244098633
9250000001	9260000000	476	1229	97	0	0	0	0	0	9998198	0	121.3219	9253727101
9260000001	9270000000	338	4069	1993	0	0	0	0	0	9993600	0	121.3210	9268487807
9270000001	9280000000	1460	4528	1366	0	0	0	0	0	9992646	0	121.3219	9274202617
9280000001	9290000000	1279	692	0	0	0	0	0	0	9998029	0	121.3219	9284119189
9290000001	9300000000	1244	400	28	0	0	0	0	0	9998328	0	121.3219	9293854773
9300000001	9310000000	651	1465	206	0	0	0	0	0	9997678	0	121.3219	9303527429
9310000001	9320000000	3612	2585	774	0	0	0	0	0	9993029	0	121.3212	9319942229
9320000001	9330000000	2305	2083	0	0	0	0	0	0	9995612	0	121.3219	9324144005
9330000001	9340000000	1546	107	4	0	0	0	0	0	9998343	0	121.3219	9334155431
9340000001	9350000000	862	484	46	0	0	0	0	0	9998608	0	121.3219	9343877181
9350000001	9360000000	951	295	1214	0	0	0	0	0	9997540	0	121.3212	9359925237
9360000001	9370000000	651	2178	1585	0	0	0	0	0	9995586	0	121.3218	9364180313
9370000001	9380000000	1113	1754	0	0	0	0	0	0	9997133	0	121.3219	9374608789
9380000001	9390000000	1069	1014	58	0	0	0	0	0	9997859	0	121.3219	9384395031
9390000001	9400000000	939	4063	479	0	0	0	0	0	9994519	0	121.3217	9392761465
9400000001	9410000000	2179	5089	1694	0	0	0	0	0	9991038	0	121.3214	9402348415
9410000001	9420000000	970	4204	0	0	0	0	0	0	9994826	0	121.3219	9415176775
9420000001	9430000000	493	284	13	0	0	0	0	0	9999210	0	121.3219	9425088205
9430000001	9440000000	389	435	15	0	0	0	0	0	9999161	0	121.3219	9434904055
9440000001	9450000000	2069	750	391	0	0	0	0	0	9996790	0	121.3209	9449606245
9450000001	9460000000	1315	1148	74	0	0	0	0	0	9997463	0	121.3219	9455831031
9460000001	9470000000	1465	851	1	0	0	0	0	0	9997683	0	121.3219	9465922521
9470000001	9480000000	344	1499	82	0	0	0	0	0	9998075	0	121.3219	9475817681
9480000001	9490000000	428	3803	524	0	0	0	0	0	9995245	0	121.3207	9488832997
9490000001	9500000000	1124	5076	2847	0	0	0	0	0	9990953	0	121.3218	9496556717
9500000001	9510000000	1293	858	0	0	0	0	0	0	9997849	0	121.3219	9506957629
9510000001	9520000000	1438	977	17	0	0	0	0	0	9997568	0	121.3219	9516908031
9520000001	9530000000	282	1139	2	0	0	0	0	0	9998577	0	121.3219	9526819277
