base	hi	c1	c2	c3	c4	c5	c6	c7	c8	overflow	cap	exc_log2	exc_argn
3380000001	3390000000	10000000	0	0	0	0	0	0	0	0	0	54.9237	3383977599
3390000001	3400000000	10000000	0	0	0	0	0	0	0	0	0	54.7572	3391986655
3400000001	3410000000	10000000	0	0	0	0	0	0	0	0	0	53.8000	3400674395
3410000001	3420000000	10000000	0	0	0	0	0	0	0	0	0	56.0317	3415032447
3420000001	3430000000	10000000	0	0	0	0	0	0	0	0	0	54.3201	3425088927
3430000001	3440000000	10000000	0	0	0	0	0	0	0	0	0	55.6793	3431640347
3440000001	3450000000	10000000	0	0	0	0	0	0	0	0	0	53.6138	3447526847
3450000001	3460000000	10000000	0	0	0	0	0	0	0	0	0	52.8631	3457547071
3460000001	3470000000	10000000	0	0	0	0	0	0	0	0	0	56.6755	3462172575
3470000001	3480000000	10000000	0	0	0	0	0	0	0	0	0	55.7954	3475621119
3480000001	3490000000	10000000	0	0	0	0	0	0	0	0	0	56.5704	3484358983
3490000001	3500000000	10000000	0	0	0	0	0	0	0	0	0	55.1602	3495938527
3500000001	3510000000	10000000	0	0	0	0	0	0	0	0	0	56.4483	3505499263
3510000001	3520000000	10000000	0	0	0	0	0	0	0	0	0	56.5061	3510613019
3520000001	3530000000	10000000	0	0	0	0	0	0	0	0	0	52.9065	3522669055
3530000001	3540000000	10000000	0	0	0	0	0	0	0	0	0	54.3443	3530462207
3540000001	3550000000	10000000	0	0	0	0	0	0	0	0	0	54.1043	3543087551
3550000001	3560000000	10000000	0	0	0	0	0	0	0	0	0	54.3932	3554650623
3560000001	3570000000	10000000	0	0	0	0	0	0	0	0	0	55.2434	3563388927
3570000001	3580000000	10000000	0	0	0	0	0	0	0	0	0	55.9855	3572782319
3580000001	3590000000	10000000	0	0	0	0	0	0	0	0	0	58.5189	3582779071
3590000001	3600000000	10000000	0	0	0	0	0	0	0	0	0	57.2182	3590384219
3600000001	3610000000	10000000	0	0	0	0	0	0	0	0	0	53.1309	3608894463
3610000001	3620000000	10000000	0	0	0	0	0	0	0	0	0	54.0214	3613406879
3620000001	3630000000	10000000	0	0	0	0	0	0	0	0	0	53.9474	3623818799
3630000001	3640000000	10000000	0	0	0	0	0	0	0	0	0	55.7831	3638139903
3640000001	3650000000	10000000	0	0	0	0	0	0	0	0	0	55.9561	3645794815
3650000001	3660000000	10000000	0	0	0	0	0	0	0	0	0	56.7205	3654795135
3660000001	3670000000	10000000	0	0	0	0	0	0	0	0	0	56.3438	3668109031
3670000001	3680000000	10000000	0	0	0	0	0	0	0	0	0	54.6290	3678106863
3680000001	3690000000	10000000	0	0	0	0	0	0	0	0	0	53.9702	3681793127
3690000001	3700000000	10000000	0	0	0	0	0	0	0	0	0	55.8792	3691290623
3700000001	3710000000	10000000	0	0	0	0	0	0	0	0	0	56.2425	3701222399
3710000001	3720000000	10000000	0	0	0	0	0	0	0	0	0	52.9277	3715439615
3720000001	3730000000	10000000	0	0	0	0	0	0	0	0	0	56.7819	3727271551
3730000001	3740000000	10000000	0	0	0	0	0	0	0	0	0	54.1984	3730808831
3740000001	3750000000	10000000	0	0	0	0	0	0	0	0	0	56.3132	3740167807
3750000001	3760000000	10000000	0	0	0	0	0	0	0	0	0	54.5457	3750373467
3760000001	3770000000	10000000	0	0	0	0	0	0	0	0	0	53.4179	3766002655
3770000001	3780000000	10000000	0	0	0	0	0	0	0	0	0	54.4201	3771711103
3780000001	3790000000	10000000	0	0	0	0	0	0	0	0	0	53.7455	3784993279
3790000001	3800000000	10000000	0	0	0	0	0	0	0	0	0	55.2600	3797396327
3800000001	3810000000	10000000	0	0	0	0	0	0	0	0	0	53.3391	3807836319
3810000001	3820000000	10000000	0	0	0	0	0	0	0	0	0	55.8167	3818249983
3820000001	3830000000	10000000	0	0	0	0	0	0	0	0	0	57.2164	3829334015
3830000001	3840000000	10000000	0	0	0	0	0	0	0	0	0	52.8230	3834828671
3840000001	3850000000	10000000	0	0	0	0	0	0	0	0	0	54.3514	3840395035
3850000001	3860000000	10000000	0	0	0	0	0	0	0	0	0	54.2637	3851027487
3860000001	3870000000	10000000	0	0	0	0	0	0	0	0	0	55.6793	3860595391
3870000001	3880000000	10000000	0	0	0	0	0	0	0	0	0	57.6477	3872662975
3880000001	3890000000	10000000	0	0	0	0	0	0	0	0	0	53.0291	3887320223
3890000001	3900000000	10000000	0	0	0	0	0	0	0	0	0	53.0326	3896906991
3900000001	3910000000	10000000	0	0	0	0	0	0	0	0	0	56.7205	3902850079
3910000001	3920000000	10000000	0	0	0	0	0	0	0	0	0	55.7954	3910073759
3920000001	3930000000	10000000	0	0	0	0	0	0	0	0	0	55.4981	3927599103
3930000001	3940000000	10000000	0	0	0	0	0	0	0	0	0	55.1602	3932930843
3940000001	3950000000	10000000	0	0	0	0	0	0	0	0	0	56.5061	3949439647
3950000001	3960000000	10000000	0	0	0	0	0	0	0	0	0	53.7337	3955169607
3960000001	3970000000	10000000	0	0	0	0	0	0	0	0	0	54.3625	3968019687
3970000001	3980000000	10000000	0	0	0	0	0	0	0	0	0	54.4949	3972421167
3980000001	3990000000	10000000	0	0	0	0	0	0	0	0	0	53.6677	3980294527
3990000001	4000000000	10000000	0	0	0	0	0	0	0	0	0	53.8984	3994690279
4000000001	4010000000	10000000	0	0	0	0	0	0	0	0	0	55.2434	4008812543
4010000001	4020000000	10000000	0	0	0	0	0	0	0	0	0	62.6278	4015548263
4020000001	4030000000	10000000	0	0	0	0	0	0	0	0	0	53.6656	4028800767
4030000001	4040000000	10000000	0	0	0	0	0	0	0	0	0	57.2182	4039182247
4040000001	4050000000	10000000	0	0	0	0	0	0	0	0	0	56.0317	4047445863
4050000001	4060000000	10000000	0	0	0	0	0	0	0	0	0	54.3359	4057098751
4060000001	4070000000	10000000	0	0	0	0	0	0	0	0	0	53.9427	4063801983
4070000001	4080000000	10000000	0	0	0	0	0	0	0	0	0	57.5311	4073446847
4080000001	4090000000	10000000	0	0	0	0	0	0	0	0	0	55.3640	4081276143
4090000001	4100000000	10000000	0	0	0	0	0	0	0	0	0	60.2947	4098124031
4100000001	4110000000	10000000	0	0	0	0	0	0	0	0	0	53.4491	4109571311
4110000001	4120000000	10000000	0	0	0	0	0	0	0	0	0	57.0944	4114306843
4120000001	4130000000	10000000	0	0	0	0	0	0	0	0	0	54.8134	4123438875
4130000001	4140000000	10000000	0	0	0	0	0	0	0	0	0	55.9676	4134328319
4140000001	4150000000	10000000	0	0	0	0	0	0	0	0	0	53.3863	4144813055
4150000001	4160000000	10000000	0	0	0	0	0	0	0	0	0	55.7479	4151276783
4160000001	4170000000	10000000	0	0	0	0	0	0	0	0	0	53.0203	4164888679
4170000001	4180000000	10000000	0	0	0	0	0	0	0	0	0	58.3244	4174529567
4180000001	4190000000	10000000	0	0	0	0	0	0	0	0	0	54.3625	4180300575
4190000001	4200000000	10000000	0	0	0	0	0	0	0	0	0	54.2330	4193107967
4200000001	4210000000	10000000	0	0	0	0	0	0	0	0	0	56.1620	4205115111
4210000001	4220000000	10000000	0	0	0	0	0	0	0	0	0	54.5457	4219170151
4220000001	4230000000	10000000	0	0	0	0	0	0	0	0	0	56.6980	4224790143
4230000001	4240000000	10000000	0	0	0	0	0	0	0	0	0	54.5872	4234826687
4240000001	4250000000	10000000	0	0	0	0	0	0	0	0	0	55.3295	4246496895
4250000001	4260000000	10000000	0	0	0	0	0	0	0	0	0	55.5576	4254115455
4260000001	4270000000	10000000	0	0	0	0	0	0	0	0	0	53.2196	4268271039
4270000001	4280000000	10000000	0	0	0	0	0	0	0	0	0	53.2616	4276776959
4280000001	4290000000	10000000	0	0	0	0	0	0	0	0	0	56.2842	4285894559
4290000001	4300000000	10000000	0	0	0	0	0	0	0	0	0	56.2888	4299731195
4300000001	4310000000	10000000	0	0	0	0	0	0	0	0	0	56.1039	4304422271
4310000001	4320000000	10000000	0	0	0	0	0	0	0	0	0	55.8801	4318514047
4320000001	4330000000	10000000	0	0	0	0	0	0	0	0	0	55.6551	4320357735
4330000001	4340000000	10000000	0	0	0	0	0	0	0	0	0	55.7919	4338065255
4340000001	4350000000	10000000	0	0	0	0	0	0	0	0	0	53.1378	4347231551
4350000001	4360000000	10000000	0	0	0	0	0	0	0	0	0	56.2724	4358647423
4360000001	4370000000	10000000	0	0	0	0	0	0	0	0	0	53.2158	4364962559
4370000001	4380000000	10000000	0	0	0	0	0	0	0	0	0	53.2175	4370125467
4380000001	4390000000	10000000	0	0	0	0	0	0	0	0	0	56.9015	4383274223
4390000001	4400000000	10000000	0	0	0	0	0	0	0	0	0	53.8865	4397018863
4400000001	4410000000	10000000	0	0	0	0	0	0	0	0	0	56.5704	4409891839
4410000001	4420000000	10000000	0	0	0	0	0	0	0	0	0	56.7819	4417507023
4420000001	4430000000	10000000	0	0	0	0	0	0	0	0	0	55.5389	4423763739
4430000001	4440000000	10000000	0	0	0	0	0	0	0	0	0	55.4269	4430889831
4440000001	4450000000	10000000	0	0	0	0	0	0	0	0	0	57.3185	4448960511
4450000001	4460000000	10000000	0	0	0	0	0	0	0	0	0	53.4002	4459668159
4460000001	4470000000	10000000	0	0	0	0	0	0	0	0	0	54.7415	4464161823
4470000001	4480000000	10000000	0	0	0	0	0	0	0	0	0	55.0659	4476832639
4480000001	4490000000	10000000	0	0	0	0	0	0	0	0	0	53.0098	4484976863
4490000001	4500000000	10000000	0	0	0	0	0	0	0	0	0	56.5972	4492391423
4500000001	4510000000	10000000	0	0	0	0	0	0	0	0	0	55.0934	4501690815
4510000001	4520000000	10000000	0	0	0	0	0	0	0	0	0	57.2075	4510433127
4520000001	4530000000	10000000	0	0	0	0	0	0	0	0	0	54.0972	4523054875
4530000001	4540000000	10000000	0	0	0	0	0	0	0	0	0	56.2549	4536436159
4540000001	4550000000	10000000	0	0	0	0	0	0	0	0	0	56.0313	4542711023
4550000001	4560000000	10000000	0	0	0	0	0	0	0	0	0	54.2032	4558521343
4560000001	4570000000	10000000	0	0	0	0	0	0	0	0	0	58.2813	4567769087
4570000001	4580000000	10000000	0	0	0	0	0	0	0	0	0	55.6793	4575520463
4580000001	4590000000	10000000	0	0	0	0	0	0	0	0	0	54.5499	4580255279
4590000001	4600000000	10000000	0	0	0	0	0	0	0	0	0	55.3086	4592201063
4600000001	4610000000	10000000	0	0	0	0	0	0	0	0	0	54.2386	4608663295
4610000001	4620000000	10000000	0	0	0	0	0	0	0	0	0	60.2947	4610389535
4620000001	4630000000	10000000	0	0	0	0	0	0	0	0	0	57.0944	4628595199
4630000001	4640000000	10000000	0	0	0	0	0	0	0	0	0	54.8134	4638868735
4640000001	4650000000	10000000	0	0	0	0	0	0	0	0	0	53.7198	4642496127
4650000001	4660000000	10000000	0	0	0	0	0	0	0	0	0	55.9676	4651119359
4660000001	4670000000	10000000	0	0	0	0	0	0	0	0	0	55.3128	4668605055
4670000001	4680000000	10000000	0	0	0	0	0	0	0	0	0	56.0901	4677808447
4680000001	4690000000	10000000	0	0	0	0	0	0	0	0	0	56.5061	4680817359
4690000001	4700000000	10000000	0	0	0	0	0	0	0	0	0	54.9997	4691885727
4700000001	4710000000	10000000	0	0	0	0	0	0	0	0	0	56.4009	4700493871
4710000001	4720000000	10000000	0	0	0	0	0	0	0	0	0	61.6878	4719235231
4720000001	4730000000	10000000	0	0	0	0	0	0	0	0	0	54.8217	4729306111
4730000001	4740000000	10000000	0	0	0	0	0	0	0	0	0	53.2379	4733159167
4740000001	4750000000	10000000	0	0	0	0	0	0	0	0	0	52.4112	4744191771
4750000001	4760000000	10000000	0	0	0	0	0	0	0	0	0	54.0182	4752420091
4760000001	4770000000	10000000	0	0	0	0	0	0	0	0	0	55.9855	4763709759
4770000001	4780000000	10000000	0	0	0	0	0	0	0	0	0	57.1593	4776377455
4780000001	4790000000	10000000	0	0	0	0	0	0	0	0	0	57.2182	4787178959
4790000001	4800000000	10000000	0	0	0	0	0	0	0	0	0	55.2192	4790422887
4800000001	4810000000	10000000	0	0	0	0	0	0	0	0	0	55.2600	4806079727
4810000001	4820000000	10000000	0	0	0	0	0	0	0	0	0	60.2060	4811715163
4820000001	4830000000	10000000	0	0	0	0	0	0	0	0	0	55.0196	4821895963
4830000001	4840000000	10000000	0	0	0	0	0	0	0	0	0	56.2888	4837197595
4840000001	4850000000	10000000	0	0	0	0	0	0	0	0	0	56.1039	4842475055
4850000001	4860000000	10000000	0	0	0	0	0	0	0	0	0	57.2182	4852491711
4860000001	4870000000	10000000	0	0	0	0	0	0	0	0	0	53.6373	4866221727
4870000001	4880000000	10000000	0	0	0	0	0	0	0	0	0	53.6413	4879746151
4880000001	4890000000	10000000	0	0	0	0	0	0	0	0	0	54.8688	4886341403
4890000001	4900000000	10000000	0	0	0	0	0	0	0	0	0	53.1378	4890635495
4900000001	4910000000	10000000	0	0	0	0	0	0	0	0	0	53.9702	4909057503
4910000001	4920000000	10000000	0	0	0	0	0	0	0	0	0	55.0692	4913114751
4920000001	4930000000	10000000	0	0	0	0	0	0	0	0	0	56.6755	4929538687
4930000001	4940000000	10000000	0	0	0	0	0	0	0	0	0	56.2425	4934963199
4940000001	4950000000	10000000	0	0	0	0	0	0	0	0	0	55.5645	4940677231
4950000001	4960000000	10000000	0	0	0	0	0	0	0	0	0	54.5895	4959502335
4960000001	4970000000	10000000	0	0	0	0	0	0	0	0	0	54.1017	4967789311
4970000001	4980000000	10000000	0	0	0	0	0	0	0	0	0	56.2730	4972643007
4980000001	4990000000	10000000	0	0	0	0	0	0	0	0	0	55.6512	4980520175
4990000001	5000000000	10000000	0	0	0	0	0	0	0	0	0	56.2202	4992872295
5000000001	5010000000	10000000	0	0	0	0	0	0	0	0	0	53.7337	5005761535
5010000001	5020000000	10000000	0	0	0	0	0	0	0	0	0	54.6061	5016864763
5020000001	5030000000	10000000	0	0	0	0	0	0	0	0	0	53.2879	5024196699
5030000001	5040000000	10000000	0	0	0	0	0	0	0	0	0	56.2155	5033812127
5040000001	5050000000	10000000	0	0	0	0	0	0	0	0	0	54.7280	5043244187
5050000001	5060000000	10000000	0	0	0	0	0	0	0	0	0	56.5972	5053940351
5060000001	5070000000	10000000	0	0	0	0	0	0	0	0	0	55.2600	5063195103
5070000001	5080000000	10000000	0	0	0	0	0	0	0	0	0	54.9237	5075966399
5080000001	5090000000	10000000	0	0	0	0	0	0	0	0	0	54.7572	5087979983
5090000001	5100000000	10000000	0	0	0	0	0	0	0	0	0	54.3443	5095352959
5100000001	5110000000	10000000	0	0	0	0	0	0	0	0	0	57.2164	5105778687
5110000001	5120000000	10000000	0	0	0	0	0	0	0	0	0	53.1997	5115897855
5120000001	5130000000	10000000	0	0	0	0	0	0	0	0	0	56.0317	5122548671
5130000001	5140000000	10000000	0	0	0	0	0	0	0	0	0	54.3201	5137633391
5140000001	5150000000	10000000	0	0	0	0	0	0	0	0	0	52.6243	5149891823
5150000001	5160000000	10000000	0	0	0	0	0	0	0	0	0	53.3613	5155783711
5160000001	5170000000	10000000	0	0	0	0	0	0	0	0	0	56.2148	5169814527
5170000001	5180000000	10000000	0	0	0	0	0	0	0	0	0	54.3667	5175166447
5180000001	5190000000	10000000	0	0	0	0	0	0	0	0	0	55.0137	5187180159
5190000001	5200000000	10000000	0	0	0	0	0	0	0	0	0	56.6755	5193258863
5200000001	5210000000	10000000	0	0	0	0	0	0	0	0	0	58.8101	5207023135
5210000001	5220000000	10000000	0	0	0	0	0	0	0	0	0	55.7954	5213431679
5220000001	5230000000	10000000	0	0	0	0	0	0	0	0	0	55.8907	5226457599
5230000001	5240000000	10000000	0	0	0	0	0	0	0	0	0	55.7062	5233419711
5240000001	5250000000	10000000	0	0	0	0	0	0	0	0	0	55.1602	5243907791
5250000001	5260000000	10000000	0	0	0	0	0	0	0	0	0	56.4483	5258248895
5260000001	5270000000	10000000	0	0	0	0	0	0	0	0	0	56.0901	5262534503
5270000001	5280000000	10000000	0	0	0	0	0	0	0	0	0	57.3185	5272842087
5280000001	5290000000	10000000	0	0	0	0	0	0	0	0	0	54.8151	5285296879
5290000001	5300000000	10000000	0	0	0	0	0	0	0	0	0	55.4204	5299223655
5300000001	5310000000	10000000	0	0	0	0	0	0	0	0	0	54.0428	5304197991
5310000001	5320000000	10000000	0	0	0	0	0	0	0	0	0	55.5564	5318289055
5320000001	5330000000	10000000	0	0	0	0	0	0	0	0	0	53.4265	5321629695
5330000001	5340000000	10000000	0	0	0	0	0	0	0	0	0	54.3932	5331975935
5340000001	5350000000	10000000	0	0	0	0	0	0	0	0	0	55.2434	5345083391
5350000001	5360000000	10000000	0	0	0	0	0	0	0	0	0	62.6278	5354064351
5360000001	5370000000	10000000	0	0	0	0	0	0	0	0	0	54.1190	5369017627
5370000001	5380000000	10000000	0	0	0	0	0	0	0	0	0	58.5189	5374168607
5380000001	5390000000	10000000	0	0	0	0	0	0	0	0	0	54.9336	5384023279
5390000001	5400000000	10000000	0	0	0	0	0	0	0	0	0	55.5963	5393671615
5400000001	5410000000	10000000	0	0	0	0	0	0	0	0	0	55.5235	5402796735
5410000001	5420000000	10000000	0	0	0	0	0	0	0	0	0	60.2060	5413179559
5420000001	5430000000	10000000	0	0	0	0	0	0	0	0	0	55.0196	5424632959
5430000001	5440000000	10000000	0	0	0	0	0	0	0	0	0	57.5311	5431262463
5440000001	5450000000	10000000	0	0	0	0	0	0	0	0	0	56.2888	5441847295
5450000001	5460000000	10000000	0	0	0	0	0	0	0	0	0	55.7831	5457209855
5460000001	5470000000	10000000	0	0	0	0	0	0	0	0	0	55.9561	5468692223
5470000001	5480000000	10000000	0	0	0	0	0	0	0	0	0	53.4491	5479428415
5480000001	5490000000	10000000	0	0	0	0	0	0	0	0	0	56.7205	5482192703
5490000001	5500000000	10000000	0	0	0	0	0	0	0	0	0	55.7919	5490363839
5500000001	5510000000	10000000	0	0	0	0	0	0	0	0	0	52.8713	5506428007
5510000001	5520000000	10000000	0	0	0	0	0	0	0	0	0	55.2123	5511053311
5520000001	5530000000	10000000	0	0	0	0	0	0	0	0	0	58.3503	5526780031
5530000001	5540000000	10000000	0	0	0	0	0	0	0	0	0	55.8792	5536935935
5540000001	5550000000	10000000	0	0	0	0	0	0	0	0	0	53.2800	5545512095
5550000001	5560000000	10000000	0	0	0	0	0	0	0	0	0	56.2425	5551833599
5560000001	5570000000	10000000	0	0	0	0	0	0	0	0	0	58.3244	5566039423
5570000001	5580000000	10000000	0	0	0	0	0	0	0	0	0	54.1721	5570105247
5580000001	5590000000	10000000	0	0	0	0	0	0	0	0	0	55.5726	5589626879
5590000001	5600000000	10000000	0	0	0	0	0	0	0	0	0	56.7819	5590907327
5600000001	5610000000	10000000	0	0	0	0	0	0	0	0	0	57.7665	5606735391
5610000001	5620000000	10000000	0	0	0	0	0	0	0	0	0	56.3132	5610251711
5620000001	5630000000	10000000	0	0	0	0	0	0	0	0	0	53.1309	5626184807
5630000001	5640000000	10000000	0	0	0	0	0	0	0	0	0	55.6041	5635991167
5640000001	5650000000	10000000	0	0	0	0	0	0	0	0	0	55.4160	5641697727
5650000001	5660000000	10000000	0	0	0	0	0	0	0	0	0	56.7596	5656248063
5660000001	5670000000	10000000	0	0	0	0	0	0	0	0	0	54.4970	5664485223
5670000001	5680000000	10000000	0	0	0	0	0	0	0	0	0	54.7280	5673649711
5680000001	5690000000	10000000	0	0	0	0	0	0	0	0	0	54.8432	5689237247
5690000001	5700000000	10000000	0	0	0	0	0	0	0	0	0	55.2600	5696094491
5700000001	5710000000	10000000	0	0	0	0	0	0	0	0	0	53.2616	5702369279
5710000001	5720000000	10000000	0	0	0	0	0	0	0	0	0	56.2842	5714526079
5720000001	5730000000	10000000	0	0	0	0	0	0	0	0	0	55.8167	5727374975
5730000001	5740000000	10000000	0	0	0	0	0	0	0	0	0	54.4945	5731482879
5740000001	5750000000	10000000	0	0	0	0	0	0	0	0	0	57.2164	5744001023
5750000001	5760000000	10000000	0	0	0	0	0	0	0	0	0	57.2182	5751101287
5760000001	5770000000	10000000	0	0	0	0	0	0	0	0	0	54.3335	5767063551
5770000001	5780000000	10000000	0	0	0	0	0	0	0	0	0	54.2637	5776541231
5780000001	5790000000	10000000	0	0	0	0	0	0	0	0	0	55.7919	5784087007
5790000001	5800000000	10000000	0	0	0	0	0	0	0	0	0	55.6793	5790893087
5800000001	5810000000	10000000	0	0	0	0	0	0	0	0	0	57.6477	5808994463
5810000001	5820000000	10000000	0	0	0	0	0	0	0	0	0	56.3092	5814514431
5820000001	5830000000	10000000	0	0	0	0	0	0	0	0	0	54.1409	5820953247
5830000001	5840000000	10000000	0	0	0	0	0	0	0	0	0	54.0138	5836220527
5840000001	5850000000	10000000	0	0	0	0	0	0	0	0	0	56.9015	5844365631
5850000001	5860000000	10000000	0	0	0	0	0	0	0	0	0	56.7205	5854275119
5860000001	5870000000	10000000	0	0	0	0	0	0	0	0	0	57.3794	5861376667
5870000001	5880000000	10000000	0	0	0	0	0	0	0	0	0	56.3438	5875601407
5880000001	5890000000	10000000	0	0	0	0	0	0	0	0	0	57.2709	5884845055
5890000001	5900000000	10000000	0	0	0	0	0	0	0	0	0	56.2730	5893502823
5900000001	5910000000	10000000	0	0	0	0	0	0	0	0	0	55.1997	5901227775
5910000001	5920000000	10000000	0	0	0	0	0	0	0	0	0	55.0137	5915194011
5920000001	5930000000	10000000	0	0	0	0	0	0	0	0	0	56.5061	5924159471
5930000001	5940000000	10000000	0	0	0	0	0	0	0	0	0	56.3215	5931867903
5940000001	5950000000	10000000	0	0	0	0	0	0	0	0	0	58.3244	5943812607
5950000001	5960000000	10000000	0	0	0	0	0	0	0	0	0	54.4949	5958631751
5960000001	5970000000	10000000	0	0	0	0	0	0	0	0	0	53.4774	5967038623
5970000001	5980000000	10000000	0	0	0	0	0	0	0	0	0	54.4785	5971570687
5980000001	5990000000	10000000	0	0	0	0	0	0	0	0	0	57.7665	5987270655
5990000001	6000000000	10000000	0	0	0	0	0	0	0	0	0	57.3522	5990471215
6000000001	6010000000	10000000	0	0	0	0	0	0	0	0	0	52.9014	6004338687
6010000001	6020000000	10000000	0	0	0	0	0	0	0	0	0	55.2434	6013218815
6020000001	6030000000	10000000	0	0	0	0	0	0	0	0	0	62.6278	6023322395
6030000001	6040000000	10000000	0	0	0	0	0	0	0	0	0	54.4949	6039926943
6040000001	6050000000	10000000	0	0	0	0	0	0	0	0	0	58.2911	6049101543
6050000001	6060000000	10000000	0	0	0	0	0	0	0	0	0	56.0313	6056948031
6060000001	6070000000	10000000	0	0	0	0	0	0	0	0	0	58.3702	6065639839
6070000001	6080000000	10000000	0	0	0	0	0	0	0	0	0	56.0317	6071168795
6080000001	6090000000	10000000	0	0	0	0	0	0	0	0	0	57.1296	6084626671
6090000001	6100000000	10000000	0	0	0	0	0	0	0	0	0	58.2813	6090358783
6100000001	6110000000	10000000	0	0	0	0	0	0	0	0	0	56.2842	6102377215
6110000001	6120000000	10000000	0	0	0	0	0	0	0	0	0	57.5311	6110170271
6120000001	6130000000	10000000	0	0	0	0	0	0	0	0	0	55.6289	6123137895
6130000001	6140000000	10000000	0	0	0	0	0	0	0	0	0	53.0264	6131519695
6140000001	6150000000	10000000	0	0	0	0	0	0	0	0	0	60.2947	6147186047
6150000001	6160000000	10000000	0	0	0	0	0	0	0	0	0	56.6755	6154973467
6160000001	6170000000	10000000	0	0	0	0	0	0	0	0	0	54.8639	6163212159
6170000001	6180000000	10000000	0	0	0	0	0	0	0	0	0	56.1501	6171820255
6180000001	6190000000	10000000	0	0	0	0	0	0	0	0	0	55.0182	6180087231
6190000001	6200000000	10000000	0	0	0	0	0	0	0	0	0	53.6447	6190541631
6200000001	6210000000	10000000	0	0	0	0	0	0	0	0	0	55.9676	6201492479
6210000001	6220000000	10000000	0	0	0	0	0	0	0	0	0	54.4991	6210980967
6220000001	6230000000	10000000	0	0	0	0	0	0	0	0	0	55.7479	6226915175
6230000001	6240000000	10000000	0	0	0	0	0	0	0	0	0	55.0137	6231644719
6240000001	6250000000	10000000	0	0	0	0	0	0	0	0	0	53.0203	6247333019
6250000001	6260000000	10000000	0	0	0	0	0	0	0	0	0	56.2440	6252248935
6260000001	6270000000	10000000	0	0	0	0	0	0	0	0	0	58.3244	6261794351
6270000001	6280000000	10000000	0	0	0	0	0	0	0	0	0	56.7596	6277631679
6280000001	6290000000	10000000	0	0	0	0	0	0	0	0	0	54.2330	6289661951
6290000001	6300000000	10000000	0	0	0	0	0	0	0	0	0	55.2370	6293837595
6300000001	6310000000	10000000	0	0	0	0	0	0	0	0	0	56.1620	6307672667
6310000001	6320000000	10000000	0	0	0	0	0	0	0	0	0	54.6181	6316168431
6320000001	6330000000	10000000	0	0	0	0	0	0	0	0	0	56.5061	6326238655
6330000001	6340000000	10000000	0	0	0	0	0	0	0	0	0	56.6980	6337185215
6340000001	6350000000	10000000	0	0	0	0	0	0	0	0	0	54.9997	6341197823
6350000001	6360000000	10000000	0	0	0	0	0	0	0	0	0	54.5872	6352240031
6360000001	6370000000	10000000	0	0	0	0	0	0	0	0	0	55.3295	6369745343
6370000001	6380000000	10000000	0	0	0	0	0	0	0	0	0	56.6513	6376514799
6380000001	6390000000	10000000	0	0	0	0	0	0	0	0	0	56.4088	6387975919
6390000001	6400000000	10000000	0	0	0	0	0	0	0	0	0	53.2755	6390421831
6400000001	6410000000	10000000	0	0	0	0	0	0	0	0	0	55.2626	6406298791
6410000001	6420000000	10000000	0	0	0	0	0	0	0	0	0	53.2616	6415165439
6420000001	6430000000	10000000	0	0	0	0	0	0	0	0	0	56.3379	6420145791
6430000001	6440000000	10000000	0	0	0	0	0	0	0	0	0	53.7007	6435423871
6440000001	6450000000	10000000	0	0	0	0	0	0	0	0	0	55.7417	6444094703
6450000001	6460000000	10000000	0	0	0	0	0	0	0	0	0	56.1039	6456633407
6460000001	6470000000	10000000	0	0	0	0	0	0	0	0	0	53.5930	6464877215
6470000001	6480000000	10000000	0	0	0	0	0	0	0	0	0	55.8801	6477771071
6480000001	6490000000	10000000	0	0	0	0	0	0	0	0	0	56.8250	6480343807
6490000001	6500000000	10000000	0	0	0	0	0	0	0	0	0	54.2789	6492870303
6500000001	6510000000	10000000	0	0	0	0	0	0	0	0	0	55.7919	6507097883
6510000001	6520000000	10000000	0	0	0	0	0	0	0	0	0	54.8688	6515121871
6520000001	6530000000	10000000	0	0	0	0	0	0	0	0	0	55.5348	6527738367
6530000001	6540000000	10000000	0	0	0	0	0	0	0	0	0	56.2724	6537971135
6540000001	6550000000	10000000	0	0	0	0	0	0	0	0	0	54.1993	6547644159
6550000001	6560000000	10000000	0	0	0	0	0	0	0	0	0	53.2164	6550213959
6560000001	6570000000	10000000	0	0	0	0	0	0	0	0	0	53.2555	6564020223
6570000001	6580000000	10000000	0	0	0	0	0	0	0	0	0	56.9015	6574911335
6580000001	6590000000	10000000	0	0	0	0	0	0	0	0	0	55.5635	6583021887
6590000001	6600000000	10000000	0	0	0	0	0	0	0	0	0	57.3794	6594048751
6600000001	6610000000	10000000	0	0	0	0	0	0	0	0	0	54.4540	6605095239
6610000001	6620000000	10000000	0	0	0	0	0	0	0	0	0	56.5704	6614837759
6620000001	6630000000	10000000	0	0	0	0	0	0	0	0	0	54.5736	6629324959
6630000001	6640000000	10000000	0	0	0	0	0	0	0	0	0	55.1602	6636820799
6640000001	6650000000	10000000	0	0	0	0	0	0	0	0	0	56.7460	6640690815
6650000001	6660000000	10000000	0	0	0	0	0	0	0	0	0	55.0137	6654593263
6660000001	6670000000	10000000	0	0	0	0	0	0	0	0	0	54.3359	6663499775
6670000001	6680000000	10000000	0	0	0	0	0	0	0	0	0	57.3185	6673440767
6680000001	6690000000	10000000	0	0	0	0	0	0	0	0	0	56.7205	6689812095
6690000001	6700000000	10000000	0	0	0	0	0	0	0	0	0	54.7415	6696242735
