base	hi	c1	c2	c3	c4	c5	c6	c7	c8	overflow	cap	exc_log2	exc_argn
3080000001	3090000000	4042736	2414572	3542692	0	0	0	0	0	0	0	52.7702	3083756545
3090000001	3100000000	3271169	2850206	3878625	0	0	0	0	0	0	0	54.7960	3090755929
3100000001	3110000000	3315865	3513298	3170837	0	0	0	0	0	0	0	53.2923	3103898777
3110000001	3120000000	3218782	3327429	3453789	0	0	0	0	0	0	0	52.3324	3112400001
3120000001	3130000000	4373601	2066034	3560365	0	0	0	0	0	0	0	53.7335	3124626149
3130000001	3140000000	2722427	2905766	4371807	0	0	0	0	0	0	0	53.8875	3132525025
3140000001	3150000000	3165401	3521820	3312779	0	0	0	0	0	0	0	54.1601	3149766145
3150000001	3160000000	2655852	3692486	3651662	0	0	0	0	0	0	0	54.4479	3157469849
3160000001	3170000000	4481717	2251436	3266847	0	0	0	0	0	0	0	55.1666	3163865601
3170000001	3180000000	2498968	3022313	4478719	0	0	0	0	0	0	0	56.3464	3179121337
3180000001	3190000000	2788972	3715521	3495507	0	0	0	0	0	0	0	54.4429	3189649505
3190000001	3200000000	2641725	4287577	3070698	0	0	0	0	0	0	0	53.7495	3195814593
3200000001	3210000000	3893818	3085727	3020455	0	0	0	0	0	0	0	53.2397	3202416641
3210000001	3220000000	3004181	3279253	3716566	0	0	0	0	0	0	0	55.5471	3210545433
3220000001	3230000000	3111637	3281050	3607313	0	0	0	0	0	0	0	52.5336	3224059905
3230000001	3240000000	2770611	4159074	3070315	0	0	0	0	0	0	0	54.7296	3238691297
3240000001	3250000000	3560119	3576471	2863410	0	0	0	0	0	0	0	54.0703	3240662629
3250000001	3260000000	3890621	2728907	3380472	0	0	0	0	0	0	0	55.3017	3253796865
3260000001	3270000000	3347243	2994709	3658048	0	0	0	0	0	0	0	55.4958	3264099729
3270000001	3280000000	3086763	3624611	3288626	0	0	0	0	0	0	0	54.9331	3270227457
3280000001	3290000000	3423035	3394509	3182456	0	0	0	0	0	0	0	57.1073	3280037093
3290000001	3300000000	3965820	2357490	3676690	0	0	0	0	0	0	0	60.3387	3293304089
3300000001	3310000000	3123095	2678637	4198268	0	0	0	0	0	0	0	56.4010	3308656129
3310000001	3320000000	3378716	3570368	3050916	0	0	0	0	0	0	0	54.1601	3318272153
3320000001	3330000000	2736432	3425977	3837591	0	0	0	0	0	0	0	52.9188	3326969233
3330000001	3340000000	4632743	2095406	3271851	0	0	0	0	0	0	0	52.8654	3332110641
3340000001	3350000000	2540257	2990218	4469525	0	0	0	0	0	0	0	53.1526	3345973521
3350000001	3360000000	2883602	3427610	3688788	0	0	0	0	0	0	0	53.1774	3358284129
3360000001	3370000000	2686877	4060432	3252691	0	0	0	0	0	0	0	55.8651	3369866905
3370000001	3380000000	3532379	3366151	3101470	0	0	0	0	0	0	0	55.2614	3378855825
3380000001	3390000000	3428341	2826392	3745267	0	0	0	0	0	0	0	55.1905	3388919961
3390000001	3400000000	2674379	3136649	4188972	0	0	0	0	0	0	0	56.2340	3399120737
3400000001	3410000000	2802334	4316272	2881394	0	0	0	0	0	0	0	54.3292	3407519653
3410000001	3420000000	3017522	4186254	2796224	0	0	0	0	0	0	0	53.9751	3412830209
3420000001	3430000000	4020711	2729617	3249672	0	0	0	0	0	0	0	55.6406	3425440089
3430000001	3440000000	3137110	3206329	3656561	0	0	0	0	0	0	0	54.4744	3434352321
3440000001	3450000000	3430986	3473908	3095106	0	0	0	0	0	0	0	53.6277	3441455201
3450000001	3460000000	2822940	3708467	3468593	0	0	0	0	0	0	0	55.2947	3457644549
3460000001	3470000000	4049812	2974736	2975452	0	0	0	0	0	0	0	54.3715	3461648613
3470000001	3480000000	3793889	2601687	3604424	0	0	0	0	0	0	0	55.8858	3472385025
3480000001	3490000000	3168166	2908995	3922839	0	0	0	0	0	0	0	55.3444	3483142721
3490000001	3500000000	3239656	3620037	3140307	0	0	0	0	0	0	0	52.4805	3496058945
3500000001	3510000000	3142714	3328900	3528386	0	0	0	0	0	0	0	54.8259	3509403153
3510000001	3520000000	4470912	1956560	3572528	0	0	0	0	0	0	0	54.6601	3519534385
3520000001	3530000000	2625033	2973158	4401809	0	0	0	0	0	0	0	57.4761	3525415297
3530000001	3540000000	3087866	3267867	3644267	0	0	0	0	0	0	0	54.7599	3531764069
3540000001	3550000000	2774246	3776625	3449129	0	0	0	0	0	0	0	54.4069	3547517701
3550000001	3560000000	3555552	3439535	3004913	0	0	0	0	0	0	0	55.1666	3559348801
3560000001	3570000000	3767711	2210527	4021762	0	0	0	0	0	0	0	54.4883	3562946561
3570000001	3580000000	2472020	3148060	4379920	0	0	0	0	0	0	0	55.5873	3573312869
3580000001	3590000000	2905142	4026881	3067977	0	0	0	0	0	0	0	52.9106	3580840513
3590000001	3600000000	2540607	4404605	3054788	0	0	0	0	0	0	0	54.5191	3590730593
3600000001	3610000000	3776495	3167169	3056336	0	0	0	0	0	0	0	53.4290	3602458465
3610000001	3620000000	3319265	3201941	3478794	0	0	0	0	0	0	0	52.6613	3611566657
3620000001	3630000000	3019607	3054942	3925451	0	0	0	0	0	0	0	53.3432	3624829409
3630000001	3640000000	3139539	3921739	2938722	0	0	0	0	0	0	0	54.9521	3635768353
3640000001	3650000000	3043106	4308160	2648734	0	0	0	0	0	0	0	53.8044	3642594657
3650000001	3660000000	4288698	2334084	3377218	0	0	0	0	0	0	0	55.6406	3657928453
3660000001	3670000000	3154164	3250021	3595815	0	0	0	0	0	0	0	56.8134	3665424913
3670000001	3680000000	3571408	2801601	3626991	0	0	0	0	0	0	0	53.6277	3675030529
3680000001	3690000000	3021836	3576792	3401372	0	0	0	0	0	0	0	54.8026	3687483969
3690000001	3700000000	3500989	3494885	3004126	0	0	0	0	0	0	0	57.1073	3690041729
3700000001	3710000000	4313049	1922771	3764180	0	0	0	0	0	0	0	53.4155	3709109477
3710000001	3720000000	2846041	2895858	4258101	0	0	0	0	0	0	0	53.7764	3712986641
3720000001	3730000000	3307706	3155330	3536964	0	0	0	0	0	0	0	56.4757	3720975873
3730000001	3740000000	2788360	3642651	3568989	0	0	0	0	0	0	0	54.0709	3739601829
3740000001	3750000000	3547987	3359961	3092052	0	0	0	0	0	0	0	55.8249	3745093633
3750000001	3760000000	4161210	2010162	3828628	0	0	0	0	0	0	0	55.4319	3751508901
3760000001	3770000000	2293678	3035765	4670557	0	0	0	0	0	0	0	53.2294	3768582465
3770000001	3780000000	2882823	3647818	3469359	0	0	0	0	0	0	0	54.7453	3776635665
3780000001	3790000000	2723184	4113695	3163121	0	0	0	0	0	0	0	55.0855	3785595033
3790000001	3800000000	3226094	3847708	2926198	0	0	0	0	0	0	0	53.7869	3791107201
3800000001	3810000000	4217984	2294429	3487587	0	0	0	0	0	0	0	53.5479	3807145665
3810000001	3820000000	2373210	3418780	4208010	0	0	0	0	0	0	0	54.4172	3815428249
3820000001	3830000000	2964035	3788859	3247106	0	0	0	0	0	0	0	55.5541	3823670145
3830000001	3840000000	2770552	4141150	3088298	0	0	0	0	0	0	0	54.7296	3838448945
3840000001	3850000000	3347058	3912518	2740424	0	0	0	0	0	0	0	53.3536	3846345697
3850000001	3860000000	4062957	2597734	3339309	0	0	0	0	0	0	0	55.7168	3856542393
3860000001	3870000000	3102889	3192352	3704759	0	0	0	0	0	0	0	56.0256	3869990913
3870000001	3880000000	3517888	3264601	3217511	0	0	0	0	0	0	0	53.9131	3874812569
3880000001	3890000000	2777318	3627341	3595341	0	0	0	0	0	0	0	55.2947	3889850117
3890000001	3900000000	3787329	3409495	2803176	0	0	0	0	0	0	0	54.3715	3894354689
3900000001	3910000000	4031800	2361300	3606900	0	0	0	0	0	0	0	60.3387	3903175217
3910000001	3920000000	3210503	2951800	3837697	0	0	0	0	0	0	0	53.2294	3916756529
3920000001	3930000000	3573219	2889891	3536890	0	0	0	0	0	0	0	53.1370	3923169433
3930000001	3940000000	2836453	3560676	3602871	0	0	0	0	0	0	0	55.6330	3930451301
3940000001	3950000000	3418312	3347209	3234479	0	0	0	0	0	0	0	52.5800	3946050309
3950000001	3960000000	4437534	1889276	3673190	0	0	0	0	0	0	0	53.6592	3956971985
3960000001	3970000000	2566005	3004605	4429390	0	0	0	0	0	0	0	55.8505	3961985025
3970000001	3980000000	2885460	3276505	3838035	0	0	0	0	0	0	0	54.7599	3973234577
3980000001	3990000000	2830444	3985453	3184103	0	0	0	0	0	0	0	54.0082	3982280613
3990000001	4000000000	2752946	3789245	3457809	0	0	0	0	0	0	0	57.6360	3992391361
4000000001	4010000000	4513736	2309891	3176373	0	0	0	0	0	0	0	65.0012	4008696037
4010000001	4020000000	2695366	3185806	4118828	0	0	0	0	0	0	0	55.5873	4019976977
4020000001	4030000000	2626236	3108644	4265120	0	0	0	0	0	0	0	56.3464	4023575441
4030000001	4040000000	2915806	4197365	2886829	0	0	0	0	0	0	0	52.1793	4039743009
4040000001	4050000000	2687834	4414554	2897612	0	0	0	0	0	0	0	55.2752	4043150597
4050000001	4060000000	3639105	3265484	3095411	0	0	0	0	0	0	0	52.1851	4056046657
4060000001	4070000000	3950890	2763564	3285546	0	0	0	0	0	0	0	54.2633	4064428545
4070000001	4080000000	2811276	3193668	3995056	0	0	0	0	0	0	0	56.3464	4078470145
4080000001	4090000000	3213996	3822193	2963811	0	0	0	0	0	0	0	55.3666	4088652673
4090000001	4100000000	2878463	3801605	3319932	0	0	0	0	0	0	0	55.9332	4092183781
4100000001	4110000000	3682754	3460628	2856618	0	0	0	0	0	0	0	54.8259	4103310081
4110000001	4120000000	4063413	2558496	3378091	0	0	0	0	0	0	0	58.9094	4118364417
4120000001	4130000000	3240107	3101712	3658181	0	0	0	0	0	0	0	53.8131	4122675041
4130000001	4140000000	3624759	2773725	3601516	0	0	0	0	0	0	0	55.3481	4138971601
4140000001	4150000000	3107734	3588347	3303919	0	0	0	0	0	0	0	55.9503	4140906725
4150000001	4160000000	3078364	3518840	3402796	0	0	0	0	0	0	0	53.7329	4155765777
4160000001	4170000000	4459315	2017005	3523680	0	0	0	0	0	0	0	55.9045	4169133313
4170000001	4180000000	3216573	2698227	4085200	0	0	0	0	0	0	0	54.8709	4176483297
4180000001	4190000000	2746744	2823032	4430224	0	0	0	0	0	0	0	55.2894	4186374753
4190000001	4200000000	3281026	3803056	2915918	0	0	0	0	0	0	0	56.9704	4190179329
4200000001	4210000000	2456467	3718286	3825247	0	0	0	0	0	0	0	54.0709	4207052057
4210000001	4220000000	4057983	2964589	2977428	0	0	0	0	0	0	0	53.5609	4215058181
4220000001	4230000000	4114727	2129574	3755699	0	0	0	0	0	0	0	55.4319	4220447513
4230000001	4240000000	2254997	3134347	4610656	0	0	0	0	0	0	0	55.5136	4239587793
4240000001	4250000000	2847978	3589117	3562905	0	0	0	0	0	0	0	52.4973	4249068097
4250000001	4260000000	2688886	4163815	3147299	0	0	0	0	0	0	0	55.0834	4252498497
4260000001	4270000000	2707808	4273775	3018417	0	0	0	0	0	0	0	55.8651	4264987801
4270000001	4280000000	4232377	2671240	3096383	0	0	0	0	0	0	0	58.9813	4279474073
4280000001	4290000000	3065450	3197463	3737087	0	0	0	0	0	0	0	54.9037	4281307521
4290000001	4300000000	2958545	2933794	4107661	0	0	0	0	0	0	0	56.6864	4297032033
4300000001	4310000000	2927801	4076369	2995830	0	0	0	0	0	0	0	53.0051	4301137593
4310000001	4320000000	2864961	4060712	3074327	0	0	0	0	0	0	0	54.7083	4313065825
4320000001	4330000000	3399335	3818495	2782170	0	0	0	0	0	0	0	58.4101	4320615937
4330000001	4340000000	4133350	2600919	3265731	0	0	0	0	0	0	0	55.4323	4337655809
4340000001	4350000000	3183837	3383281	3432882	0	0	0	0	0	0	0	55.6424	4340929409
4350000001	4360000000	3626134	2625107	3748759	0	0	0	0	0	0	0	55.8769	4358732241
4360000001	4370000000	3076069	3864552	3059379	0	0	0	0	0	0	0	54.9521	4367848417
4370000001	4380000000	2848928	3499646	3651426	0	0	0	0	0	0	0	55.2947	4376081381
4380000001	4390000000	4342968	2586757	3070275	0	0	0	0	0	0	0	54.3715	4381149025
4390000001	4400000000	3676882	2620549	3702569	0	0	0	0	0	0	0	53.7168	4397531137
4400000001	4410000000	3203481	2803613	3992906	0	0	0	0	0	0	0	57.2471	4400673433
4410000001	4420000000	3389476	2992924	3617600	0	0	0	0	0	0	0	56.4010	4411541505
4420000001	4430000000	3143640	3664484	3191876	0	0	0	0	0	0	0	55.6330	4421757713
4430000001	4440000000	2592183	3468465	3939352	0	0	0	0	0	0	0	54.6172	4433419233
4440000001	4450000000	4661812	2146986	3191202	0	0	0	0	0	0	0	53.0526	4445005029
4450000001	4460000000	3065726	2855534	4078740	0	0	0	0	0	0	0	54.7537	4450933509
4460000001	4470000000	2769285	2707463	4523252	0	0	0	0	0	0	0	55.5136	4466397017
4470000001	4480000000	2957368	3639595	3403037	0	0	0	0	0	0	0	55.0834	4479998417
4480000001	4490000000	2788260	4079163	3132577	0	0	0	0	0	0	0	56.2739	4483091713
4490000001	4500000000	2717722	3977869	3304409	0	0	0	0	0	0	0	57.6360	4491440281
4500000001	4510000000	4410999	2411269	3177732	0	0	0	0	0	0	0	65.0012	4509783041
4510000001	4520000000	2984157	3123583	3892260	0	0	0	0	0	0	0	53.2442	4512526721
4520000001	4530000000	2734557	2881259	4384184	0	0	0	0	0	0	0	53.7789	4529143809
4530000001	4540000000	2796372	4121356	3082272	0	0	0	0	0	0	0	56.3842	4531765081
4540000001	4550000000	2755748	4193855	3050397	0	0	0	0	0	0	0	55.2752	4548544421
4550000001	4560000000	3045513	4266089	2688398	0	0	0	0	0	0	0	54.2225	4557682917
4560000001	4570000000	4298740	2556589	3144671	0	0	0	0	0	0	0	53.9785	4561098981
4570000001	4580000000	3229932	3245686	3524382	0	0	0	0	0	0	0	54.2633	4572482113
4580000001	4590000000	3109369	2989140	3901491	0	0	0	0	0	0	0	60.7600	4583441689
4590000001	4600000000	3427362	3761573	2811065	0	0	0	0	0	0	0	55.8432	4599635521
4600000001	4610000000	2724132	3584784	3691084	0	0	0	0	0	0	0	55.9332	4603706753
4610000001	4620000000	3558472	4026326	2415202	0	0	0	0	0	0	0	54.8259	4616223841
4620000001	4630000000	4305679	2065715	3628606	0	0	0	0	0	0	0	55.6406	4629565697
4630000001	4640000000	3598426	2768243	3633331	0	0	0	0	0	0	0	54.9076	4637307545
4640000001	4650000000	2969263	2905019	4125718	0	0	0	0	0	0	0	53.1176	4649926809
4650000001	4660000000	3635095	3333064	3031841	0	0	0	0	0	0	0	55.9503	4658520065
4660000001	4670000000	2828129	3464174	3707697	0	0	0	0	0	0	0	54.5778	4669670757
4670000001	4680000000	3290825	3497032	3212143	0	0	0	0	0	0	0	53.8456	4679865857
4680000001	4690000000	4447919	2008160	3543921	0	0	0	0	0	0	0	53.5837	4688864257
4690000001	4700000000	3131059	2717778	4151163	0	0	0	0	0	0	0	53.8875	4698787537
4700000001	4710000000	2872217	2778286	4349497	0	0	0	0	0	0	0	57.4761	4700553729
4710000001	4720000000	3160759	3439964	3399277	0	0	0	0	0	0	0	53.0418	4711452673
4720000001	4730000000	2883450	3906966	3209584	0	0	0	0	0	0	0	54.1601	4724649217
4730000001	4740000000	2598913	3775915	3625172	0	0	0	0	0	0	0	55.2224	4736701953
4740000001	4750000000	4528534	2318053	3153413	0	0	0	0	0	0	0	55.1666	4745798401
4750000001	4760000000	3480028	2542329	3977643	0	0	0	0	0	0	0	54.7537	4753023233
4760000001	4770000000	2382958	3211356	4405686	0	0	0	0	0	0	0	53.8875	4762894337
4770000001	4780000000	2825219	3524337	3650444	0	0	0	0	0	0	0	56.3842	4774205189
4780000001	4790000000	2614588	4448625	2936787	0	0	0	0	0	0	0	58.0470	4782898241
4790000001	4800000000	2778469	4176463	3045068	0	0	0	0	0	0	0	54.1822	4797399041
4800000001	4810000000	3550085	3485835	2964080	0	0	0	0	0	0	0	53.8273	4802295897
4810000001	4820000000	4263436	2410784	3325780	0	0	0	0	0	0	0	58.5655	4812121089
4820000001	4830000000	2617349	3636333	3746318	0	0	0	0	0	0	0	54.4159	4824764417
4830000001	4840000000	3042088	2986459	3971453	0	0	0	0	0	0	0	54.9109	4830624833
4840000001	4850000000	3050167	4101424	2848409	0	0	0	0	0	0	0	52.9506	4842670433
4850000001	4860000000	2908618	3886082	3205300	0	0	0	0	0	0	0	56.4645	4856539713
4860000001	4870000000	3519847	3801229	2678924	0	0	0	0	0	0	0	54.5604	4860600153
4870000001	4880000000	4436008	2325345	3238647	0	0	0	0	0	0	0	55.0551	4875687577
4880000001	4890000000	3334968	3045958	3619074	0	0	0	0	0	0	0	56.8134	4887233217
4890000001	4900000000	3119797	2892339	3987864	0	0	0	0	0	0	0	55.4958	4896149593
4900000001	4910000000	3541400	3458064	3000536	0	0	0	0	0	0	0	54.9331	4905341185
4910000001	4920000000	2963644	3496218	3540138	0	0	0	0	0	0	0	54.5974	4919669601
4920000001	4930000000	3184230	3677552	3138218	0	0	0	0	0	0	0	55.2947	4923091553
4930000001	4940000000	4514121	2033987	3451892	0	0	0	0	0	0	0	60.3387	4939956133
4940000001	4950000000	3345270	2784770	3869960	0	0	0	0	0	0	0	53.6970	4946627345
4950000001	4960000000	3164231	2650680	4185089	0	0	0	0	0	0	0	55.6068	4951659393
4960000001	4970000000	3270316	3056200	3673484	0	0	0	0	0	0	0	56.4010	4962984193
4970000001	4980000000	3108693	3797577	3093730	0	0	0	0	0	0	0	54.1601	4977408229
4980000001	4990000000	2343162	3586447	4070391	0	0	0	0	0	0	0	58.0129	4988456801
4990000001	5000000000	4148135	3107681	2744184	0	0	0	0	0	0	0	55.8249	4993458177
5000000001	5010000000	4530180	1720020	3749800	0	0	0	0	0	0	0	54.7537	5007300197
5010000001	5020000000	2420457	3148931	4430612	0	0	0	0	0	0	0	54.4921	5017802241
5020000001	5030000000	2572752	2921521	4505727	0	0	0	0	0	0	0	52.3044	5024022529
5030000001	5040000000	2983704	3785862	3230434	0	0	0	0	0	0	0	53.3093	5030725121
5040000001	5050000000	2742061	4206889	3051050	0	0	0	0	0	0	0	53.5205	5048655361
5050000001	5060000000	2537774	4197586	3264640	0	0	0	0	0	0	0	55.8651	5054800357
5060000001	5070000000	4060542	2873067	3066391	0	0	0	0	0	0	0	55.2614	5068283737
5070000001	5080000000	4251938	2311593	3436469	0	0	0	0	0	0	0	58.0952	5070734949
5080000001	5090000000	2229415	3599668	4170917	0	0	0	0	0	0	0	55.1905	5083379941
5090000001	5100000000	2823322	3165835	4010843	0	0	0	0	0	0	0	56.2340	5098681105
5100000001	5110000000	2980684	4222410	2796906	0	0	0	0	0	0	0	53.2722	5106178513
5110000001	5120000000	2769523	4105755	3124722	0	0	0	0	0	0	0	55.2752	5117112473
5120000001	5130000000	3177570	4188460	2633970	0	0	0	0	0	0	0	57.0548	5124430053
5130000001	5140000000	4204446	2593426	3202128	0	0	0	0	0	0	0	55.0000	5138285265
5140000001	5150000000	3770209	2884364	3345427	0	0	0	0	0	0	0	55.5471	5142672993
5150000001	5160000000	2824761	3264072	3911167	0	0	0	0	0	0	0	54.4744	5151528481
5160000001	5170000000	3509727	3173342	3316931	0	0	0	0	0	0	0	56.6864	5162260833
5170000001	5180000000	3232393	3835239	2932368	0	0	0	0	0	0	0	53.4421	5175901337
5180000001	5190000000	2669277	3628422	3702301	0	0	0	0	0	0	0	54.3908	5180536593
5190000001	5200000000	3988365	3168784	2842851	0	0	0	0	0	0	0	55.2771	5193434393
5200000001	5210000000	4478828	2158333	3362839	0	0	0	0	0	0	0	55.8858	5208577537
5210000001	5220000000	3298773	2802577	3898650	0	0	0	0	0	0	0	55.6810	5212974689
5220000001	5230000000	2902281	2829430	4268289	0	0	0	0	0	0	0	55.3444	5224714081
5230000001	5240000000	3715082	3199718	3085200	0	0	0	0	0	0	0	53.9670	5230616409
5240000001	5250000000	2883234	3815647	3301119	0	0	0	0	0	0	0	54.6355	5249770337
5250000001	5260000000	2554096	3409847	4036057	0	0	0	0	0	0	0	56.2978	5257517633
5260000001	5270000000	4268149	2653353	3078498	0	0	0	0	0	0	0	54.8259	5264104729
5270000001	5280000000	4551024	1894706	3554270	0	0	0	0	0	0	0	53.9267	5275252569
5280000001	5290000000	2563829	3033563	4402608	0	0	0	0	0	0	0	57.4761	5288122945
5290000001	5300000000	2594118	2836860	4569022	0	0	0	0	0	0	0	58.7238	5297818593
5300000001	5310000000	3161309	3716050	3122641	0	0	0	0	0	0	0	55.3481	5309854617
5310000001	5320000000	2788925	4075131	3135944	0	0	0	0	0	0	0	56.3886	5315003289
5320000001	5330000000	2469981	3979930	3550089	0	0	0	0	0	0	0	54.4280	5326912741
5330000001	5340000000	4176002	2976654	2847344	0	0	0	0	0	0	0	55.3360	5337251841
5340000001	5350000000	4477611	1845838	3676551	0	0	0	0	0	0	0	65.0012	5344928049
5350000001	5360000000	2197850	3521058	4281092	0	0	0	0	0	0	0	55.1905	5355330309
5360000001	5370000000	2737350	2849446	4413204	0	0	0	0	0	0	0	54.8716	5360439449
5370000001	5380000000	2847126	4040485	3112389	0	0	0	0	0	0	0	56.3842	5370980837
5380000001	5390000000	2609872	4262106	3128022	0	0	0	0	0	0	0	57.3677	5382521313
5390000001	5400000000	2807218	4402147	2790635	0	0	0	0	0	0	0	62.4300	5396055045
5400000001	5410000000	3587835	3476052	2936113	0	0	0	0	0	0	0	54.4479	5400924825
5410000001	5420000000	4162400	2498559	3339041	0	0	0	0	0	0	0	55.5471	5417795417
5420000001	5430000000	2969167	3504053	3526780	0	0	0	0	0	0	0	54.2084	5422070949
5430000001	5440000000	3123474	2787383	4089143	0	0	0	0	0	0	0	56.3464	5437960193
5440000001	5450000000	3363276	3581976	3054748	0	0	0	0	0	0	0	55.0455	5448466433
5450000001	5460000000	2962321	3910216	3127463	0	0	0	0	0	0	0	55.9332	5456245041
5460000001	5470000000	2739075	4142801	3118124	0	0	0	0	0	0	0	53.6341	5462294529
5470000001	5480000000	3916419	3189294	2894287	0	0	0	0	0	0	0	54.6595	5472999333
5480000001	5490000000	4505993	2282516	3211491	0	0	0	0	0	0	0	54.2648	5487480985
5490000001	5500000000	3389030	2972754	3638216	0	0	0	0	0	0	0	60.0022	5495398233
5500000001	5510000000	2933626	2925590	4140784	0	0	0	0	0	0	0	54.7040	5504978193
5510000001	5520000000	3694470	3117800	3187730	0	0	0	0	0	0	0	55.3481	5518628801
5520000001	5530000000	2979436	3873052	3147512	0	0	0	0	0	0	0	54.4815	5528192401
5530000001	5540000000	2562138	3328629	4109233	0	0	0	0	0	0	0	58.7667	5532136721
5540000001	5550000000	4215363	3275714	2508923	0	0	0	0	0	0	0	61.2821	5541996441
5550000001	5560000000	4422261	1755761	3821978	0	0	0	0	0	0	0	60.3387	5557450649
5560000001	5570000000	2994147	2851980	4153873	0	0	0	0	0	0	0	53.7955	5567866085
5570000001	5580000000	3108478	2632974	4258548	0	0	0	0	0	0	0	54.8720	5572885221
5580000001	5590000000	3106910	3173039	3720051	0	0	0	0	0	0	0	56.4757	5581463809
5590000001	5600000000	3160039	3773111	3066850	0	0	0	0	0	0	0	54.1601	5599584257
5600000001	5610000000	2702002	3545097	3752901	0	0	0	0	0	0	0	52.8027	5607121681
5610000001	5620000000	2973982	3607582	3418436	0	0	0	0	0	0	0	55.8249	5617640449
5620000001	5630000000	4635079	2225481	3139440	0	0	0	0	0	0	0	57.2805	5623154241
5630000001	5640000000	3878670	2376319	3745011	0	0	0	0	0	0	0	54.7537	5633212721
5640000001	5650000000	2221143	3196964	4581893	0	0	0	0	0	0	0	56.2702	5647711589
5650000001	5660000000	2502717	2981586	4515697	0	0	0	0	0	0	0	53.2294	5652873697
5660000001	5670000000	2996992	4044795	2958213	0	0	0	0	0	0	0	54.7615	5663637393
5670000001	5680000000	2727276	4236476	3036248	0	0	0	0	0	0	0	55.0855	5678392549
5680000001	5690000000	2569056	4369411	3061533	0	0	0	0	0	0	0	55.8651	5686650401
5690000001	5700000000	3677293	3405727	2916980	0	0	0	0	0	0	0	54.8442	5693311761
5700000001	5710000000	4316145	2262134	3421721	0	0	0	0	0	0	0	58.0952	5704576817
5710000001	5720000000	2810777	3390320	3798903	0	0	0	0	0	0	0	55.1905	5718802433
5720000001	5730000000	2866417	3007895	4125688	0	0	0	0	0	0	0	56.0256	5726853393
5730000001	5740000000	2989577	3588589	3421834	0	0	0	0	0	0	0	55.5541	5735505217
5740000001	5750000000	3143659	4077991	2778350	0	0	0	0	0	0	0	53.6689	5749446145
5750000001	5760000000	2632741	4081810	3285449	0	0	0	0	0	0	0	54.7083	5750754433
5760000001	5770000000	3110508	4293709	2595783	0	0	0	0	0	0	0	62.4300	5762291201
5770000001	5780000000	4188501	2525949	3285550	0	0	0	0	0	0	0	54.2068	5771734437
5780000001	5790000000	3949096	2680305	3370599	0	0	0	0	0	0	0	54.2826	5786245633
5790000001	5800000000	2999019	3576655	3424326	0	0	0	0	0	0	0	56.3786	5791210649
5800000001	5810000000	3491396	2466744	4041860	0	0	0	0	0	0	0	56.0256	5804986369
5810000001	5820000000	3530078	3536105	2933817	0	0	0	0	0	0	0	56.0890	5811765857
5820000001	5830000000	3059096	3588499	3352405	0	0	0	0	0	0	0	54.9521	5823797889
5830000001	5840000000	2622238	3795249	3582513	0	0	0	0	0	0	0	53.5215	5839918593
5840000001	5850000000	4258494	2847981	2893525	0	0	0	0	0	0	0	57.0548	5843637009
5850000001	5860000000	4498829	2048014	3453157	0	0	0	0	0	0	0	53.7731	5853977041
5860000001	5870000000	3229484	2796195	3974321	0	0	0	0	0	0	0	57.4761	5869065105
5870000001	5880000000	2950482	3054049	3995469	0	0	0	0	0	0	0	53.5502	5877227361
5880000001	5890000000	3361841	2853516	3784643	0	0	0	0	0	0	0	55.2894	5880449585
5890000001	5900000000	3332001	3670525	2997474	0	0	0	0	0	0	0	52.4990	5895164569
5900000001	5910000000	2732373	3384816	3882811	0	0	0	0	0	0	0	56.4450	5901750657
5910000001	5920000000	2755117	3610993	3633890	0	0	0	0	0	0	0	55.0688	5913080897
5920000001	5930000000	4683034	2228648	3088318	0	0	0	0	0	0	0	53.2419	5926095633
5930000001	5940000000	4323339	2065874	3610787	0	0	0	0	0	0	0	54.6601	5939214273
5940000001	5950000000	2389938	3163043	4447019	0	0	0	0	0	0	0	56.4781	5945092101
5950000001	5960000000	2635473	2843352	4521175	0	0	0	0	0	0	0	54.7599	5959851865
5960000001	5970000000	2982348	3624712	3392940	0	0	0	0	0	0	0	54.7215	5962961281
5970000001	5980000000	2794494	4080393	3125113	0	0	0	0	0	0	0	56.2739	5977455617
5980000001	5990000000	2703228	3770373	3526399	0	0	0	0	0	0	0	57.6360	5988587041
5990000001	6000000000	2853230	4038403	3108367	0	0	0	0	0	0	0	61.9222	5996954981
6000000001	6010000000	4352570	2520719	3126711	0	0	0	0	0	0	0	56.5651	6006346393
6010000001	6020000000	4333266	2174156	3492578	0	0	0	0	0	0	0	54.9825	6016591077
6020000001	6030000000	2049941	3770524	4179535	0	0	0	0	0	0	0	55.5873	6029965465
6030000001	6040000000	2799066	2709956	4490978	0	0	0	0	0	0	0	56.3464	6035363161
6040000001	6050000000	2940082	3995633	3064285	0	0	0	0	0	0	0	56.3842	6042353441
6050000001	6060000000	2738144	4212888	3048968	0	0	0	0	0	0	0	54.8589	6059226009
6060000001	6070000000	2696305	4304283	2999412	0	0	0	0	0	0	0	56.3886	6060956945
6070000001	6080000000	3096492	4194329	2709179	0	0	0	0	0	0	0	54.4280	6074537873
6080000001	6090000000	3913610	2811091	3275299	0	0	0	0	0	0	0	54.8451	6083253249
6090000001	6100000000	4157410	2579560	3263030	0	0	0	0	0	0	0	55.1134	6098882817
6100000001	6110000000	2759482	3802088	3438430	0	0	0	0	0	0	0	55.0200	6104258049
