k,parent_depth,child_depth,coarsenings_from_finest_child,parent_threshold,parent_threshold_num,parent_threshold_den,child_threshold,child_threshold_num,child_threshold_den,parent_high_node_count,child_high_node_count,persistent_high_child_count,immigration_high_child_count,parent_high_mass,child_high_mass,persistent_high_child_mass,immigration_high_child_mass,escaped_from_high_parent_mass,high_parent_high_child_count,high_parent_high_child_mass,high_parent_low_child_count,high_parent_low_child_mass,low_parent_high_child_count,low_parent_high_child_mass,low_parent_low_child_count,low_parent_low_child_mass,high_parent_0_high_children_count,high_parent_1_high_child_count,high_parent_2_high_children_count,high_parent_3_high_children_count,high_parent_0_high_children_parent_mass,high_parent_1_high_child_parent_mass,high_parent_2_high_children_parent_mass,high_parent_3_high_children_parent_mass,pointwise_retention_one_witness_count,total_mass,retention_num,retention_den,retention_decimal,closure_num,closure_den,closure_decimal,immigration_num,immigration_den,immigration_decimal,ancestry_num,ancestry_den,ancestry_decimal,immigration_share_num,immigration_share_den,immigration_share_decimal,parent_tail_num,parent_tail_den,parent_tail_decimal,child_tail_num,child_tail_den,child_tail_decimal,source,source_sha256,source_sha256_verified,source_sha256_kind
16,7,8,7,3/10,3,10,1/5,1,5,320,1183,610,573,86667040155171735906,96975504982618349371,63487358868198591633,33488146114419757738,23179681286973144273,610,63487358868198591633,350,23179681286973144273,573,33488146114419757738,654,29863442326252752205,9,37,249,25,1394819457941675987,5372387827825193669,69589008876838198188,10310823992566668062,25,150018628595844245849,21162452956066197211,28889013385057245302,0.732543291597,96975504982618349371,86667040155171735906,1.11894331235,33488146114419757738,150018628595844245849,0.223226584777,63487358868198591633,96975504982618349371,0.654674176531,33488146114419757738,96975504982618349371,0.345325823469,86667040155171735906,150018628595844245849,0.577708521711,96975504982618349371,150018628595844245849,0.646423086855,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,7,3/10,3,10,1/4,1,4,320,941,560,381,86667040155171735906,84146014810140895097,59861432164068402561,24284582646072492536,26805607991103333345,560,59861432164068402561,400,26805607991103333345,381,24284582646072492536,846,39067005794600017407,17,51,247,5,2353221666297658064,8276013661301658081,73584053701225691174,2453751126346728587,5,150018628595844245849,19953810721356134187,28889013385057245302,0.690705856077,84146014810140895097,86667040155171735906,0.970911371376,24284582646072492536,150018628595844245849,0.161877114018,59861432164068402561,84146014810140895097,0.711399491695,24284582646072492536,84146014810140895097,0.288600508305,86667040155171735906,150018628595844245849,0.577708521711,84146014810140895097,150018628595844245849,0.56090377307,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,7,3/10,3,10,3/10,3,10,320,715,494,221,86667040155171735906,70763056830183107403,55564135381636172925,15198921448546934478,31102904773535562981,494,55564135381636172925,466,31102904773535562981,221,15198921448546934478,1006,48152666992125575465,30,87,202,1,4183038108530652580,17102112933064250593,63810243796195300558,1571645317381532175,1,150018628595844245849,18521378460545390975,28889013385057245302,0.641121876115,23587685610061035801,28889013385057245302,0.816493290915,15198921448546934478,150018628595844245849,0.101313560794,18521378460545390975,23587685610061035801,0.78521389367,5066307149515644826,23587685610061035801,0.21478610633,86667040155171735906,150018628595844245849,0.577708521711,70763056830183107403,150018628595844245849,0.471695132081,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,7,3/10,3,10,2/5,2,5,320,344,297,47,86667040155171735906,46381847079267827077,41744557520589940814,4637289558677886263,44922482634581795092,297,41744557520589940814,663,44922482634581795092,47,4637289558677886263,1180,58714298881994623680,132,80,107,1,22999289826826321574,18194143366537976863,43901961644425905294,1571645317381532175,1,150018628595844245849,20872278760294970407,43333520077585867953,0.481665895661,46381847079267827077,86667040155171735906,0.535172852289,4637289558677886263,150018628595844245849,0.0309114248149,41744557520589940814,46381847079267827077,0.90001929956,4637289558677886263,46381847079267827077,0.0999807004398,86667040155171735906,150018628595844245849,0.577708521711,46381847079267827077,150018628595844245849,0.309173917355,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,7,2/5,2,5,1/20,1,20,206,2111,616,1495,68128070060977909418,146877246989145930814,68050972198461602134,78826274790684328680,77097862516307284,616,68050972198461602134,2,77097862516307284,1495,78826274790684328680,74,3064283744182007751,0,0,2,204,0,0,286658405386854088,67841411655591055330,204,150018628595844245849,34025486099230801067,34064035030488954709,0.998868339255,73438623494572965407,34064035030488954709,2.15589913024,78826274790684328680,150018628595844245849,0.525443243472,34025486099230801067,73438623494572965407,0.46331868001,39413137395342164340,73438623494572965407,0.53668131999,68128070060977909418,150018628595844245849,0.454130734954,146877246989145930814,150018628595844245849,0.9790600565,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,7,2/5,2,5,1/10,1,10,206,1917,578,1339,68128070060977909418,138097793233103671215,65784273035646626468,72313520197457044747,2343797025331282950,578,65784273035646626468,40,2343797025331282950,1339,72313520197457044747,230,9577038337409291684,0,0,40,166,0,0,8609214858874318552,59518855202103590866,166,150018628595844245849,1934831559871959602,2003766766499350277,0.965597190362,138097793233103671215,68128070060977909418,2.02703222195,72313520197457044747,150018628595844245849,0.482030271002,65784273035646626468,138097793233103671215,0.476360059748,72313520197457044747,138097793233103671215,0.523639940252,68128070060977909418,150018628595844245849,0.454130734954,138097793233103671215,150018628595844245849,0.920537632731,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,7,2/5,2,5,3/20,3,20,206,1546,499,1047,68128070060977909418,119318124307958107339,59921563649802512951,59396560658155594388,8206506411175396467,499,59921563649802512951,119,8206506411175396467,1047,59396560658155594388,522,22493997876710742043,0,1,117,88,0,106936550053800708,30544008280804369063,37477125230119739647,88,150018628595844245849,59921563649802512951,68128070060977909418,0.879542948981,119318124307958107339,68128070060977909418,1.75137977931,59396560658155594388,150018628595844245849,0.395927900515,59921563649802512951,119318124307958107339,0.502200013597,59396560658155594388,119318124307958107339,0.497799986403,68128070060977909418,150018628595844245849,0.454130734954,119318124307958107339,150018628595844245849,0.795355386359,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,7,2/5,2,5,1/5,1,5,206,1183,417,766,68128070060977909418,96975504982618349371,52129770300422875337,44845734682195474034,15998299760555034081,417,52129770300422875337,201,15998299760555034081,766,44845734682195474034,803,37044823852670862397,1,14,170,21,106936550053800708,2338157235513670607,55918989226265441830,9763987049144996273,21,150018628595844245849,52129770300422875337,68128070060977909418,0.765173154821,96975504982618349371,68128070060977909418,1.42342950411,44845734682195474034,150018628595844245849,0.298934439689,52129770300422875337,96975504982618349371,0.537556059231,44845734682195474034,96975504982618349371,0.462443940769,68128070060977909418,150018628595844245849,0.454130734954,96975504982618349371,150018628595844245849,0.646423086855,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,7,2/5,2,5,1/4,1,4,206,941,381,560,68128070060977909418,84146014810140895097,49398792685610296064,34747222124530599033,18729277375367613354,381,49398792685610296064,237,18729277375367613354,560,34747222124530599033,1009,47143336410335737398,3,27,174,2,296978739503706669,4187795328043494668,61539922019248710513,2103373974181997568,2,150018628595844245849,24699396342805148032,34064035030488954709,0.725087216494,84146014810140895097,68128070060977909418,1.23511519899,34747222124530599033,150018628595844245849,0.231619382538,49398792685610296064,84146014810140895097,0.587060394923,34747222124530599033,84146014810140895097,0.412939605077,68128070060977909418,150018628595844245849,0.454130734954,84146014810140895097,150018628595844245849,0.56090377307,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,7,2/5,2,5,3/10,3,10,206,715,345,370,68128070060977909418,70763056830183107403,46410710042253755101,24352346787929352302,21717360018724154317,345,46410710042253755101,273,21717360018724154317,370,24352346787929352302,1199,57538211746936984129,11,46,148,1,1639337214182042254,10485063689459148023,54432023839955186966,1571645317381532175,1,150018628595844245849,46410710042253755101,68128070060977909418,0.681227429468,70763056830183107403,68128070060977909418,1.03867696189,24352346787929352302,150018628595844245849,0.162328818866,46410710042253755101,70763056830183107403,0.655860729047,24352346787929352302,70763056830183107403,0.344139270953,68128070060977909418,150018628595844245849,0.454130734954,70763056830183107403,150018628595844245849,0.471695132081,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,7,2/5,2,5,2/5,2,5,206,344,253,91,68128070060977909418,46381847079267827077,38676946852438086995,7704900226829740082,29451123208539822423,253,38676946852438086995,365,29451123208539822423,91,7704900226829740082,1478,74185658308036596349,49,62,94,1,10130141720405056078,15116180104663780789,41310102918527540376,1571645317381532175,1,150018628595844245849,38676946852438086995,68128070060977909418,0.567709415779,46381847079267827077,68128070060977909418,0.680803772039,7704900226829740082,150018628595844245849,0.0513596231278,38676946852438086995,46381847079267827077,0.833881125655,7704900226829740082,46381847079267827077,0.166118874345,68128070060977909418,150018628595844245849,0.454130734954,46381847079267827077,150018628595844245849,0.309173917355,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/20,1,20,1/20,1,20,2111,6225,6028,197,146877246989145930814,145057226676999582230,142227008730412736096,2830217946586846134,4650238258733194718,6028,142227008730412736096,305,4650238258733194718,197,2830217946586846134,31,311163660111468901,0,32,241,1838,0,1510987470466064093,11882718681680320320,133483540836999546401,1838,150018628595844245849,71113504365206368048,73438623494572965407,0.968339287711,72528613338499791115,73438623494572965407,0.987608561915,2830217946586846134,150018628595844245849,0.0188657766911,71113504365206368048,72528613338499791115,0.980488955901,1415108973293423067,72528613338499791115,0.0195110440991,146877246989145930814,150018628595844245849,0.9790600565,145057226676999582230,150018628595844245849,0.966928094429,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/20,1,20,1/10,1,10,2111,5343,5189,154,146877246989145930814,131090451414100130966,128820915721017483975,2269535693082646991,18056331268128446839,5189,128820915721017483975,1144,18056331268128446839,154,2269535693082646991,74,871845913615668044,23,178,719,1191,837167779204469938,7673203749398383437,40304043474820617077,98062831985722460362,1191,150018628595844245849,128820915721017483975,146877246989145930814,0.877065157209,65545225707050065483,73438623494572965407,0.892517078726,2269535693082646991,150018628595844245849,0.0151283591533,128820915721017483975,131090451414100130966,0.982687253964,2269535693082646991,131090451414100130966,0.017312746036,146877246989145930814,150018628595844245849,0.9790600565,131090451414100130966,150018628595844245849,0.873827821525,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/20,1,20,3/20,3,20,2111,4013,3925,88,146877246989145930814,107012664232268188854,105759004876629026754,1253659355639162100,41118242112516904060,3925,105759004876629026754,2408,41118242112516904060,88,1253659355639162100,140,1887722251059152935,127,497,1033,454,4758539085640474283,24496724447961527373,70312152260168684366,47309831195375244792,454,150018628595844245849,52879502438314513377,73438623494572965407,0.720050294001,53506332116134094427,73438623494572965407,0.72858571648,1253659355639162100,150018628595844245849,0.00835669121477,17626500812771504459,17835444038711364809,0.988284943986,208943225939860350,17835444038711364809,0.0117150560135,146877246989145930814,150018628595844245849,0.9790600565,107012664232268188854,150018628595844245849,0.713329172743,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/20,1,20,1/5,1,5,2111,2941,2914,27,146877246989145930814,85399550266696845020,85002449705948628561,397100560748216459,61874797283197302253,2914,85002449705948628561,3419,61874797283197302253,27,397100560748216459,201,2744281045950098576,388,638,979,106,15173970722424919881,35599320106133246589,84766855610313395369,11337100550274368975,106,150018628595844245849,85002449705948628561,146877246989145930814,0.578731229298,42699775133348422510,73438623494572965407,0.581434851329,397100560748216459,150018628595844245849,0.002647008338,85002449705948628561,85399550266696845020,0.995350086043,397100560748216459,85399550266696845020,0.00464991395749,146877246989145930814,150018628595844245849,0.9790600565,85399550266696845020,150018628595844245849,0.569259638393,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/20,1,20,1/4,1,4,2111,2155,2140,15,146877246989145930814,70169423906065928653,69917567598071235015,251856307994693638,76959679391074695799,2140,69917567598071235015,4193,76959679391074695799,15,251856307994693638,213,2889525298703621397,712,686,685,28,30435896793264751873,42340819414168724739,71162655727446241023,2937875054266213179,28,150018628595844245849,69917567598071235015,146877246989145930814,0.476027220222,70169423906065928653,146877246989145930814,0.477741960341,251856307994693638,150018628595844245849,0.00167883355789,69917567598071235015,70169423906065928653,0.996410739978,251856307994693638,70169423906065928653,0.00358926002203,146877246989145930814,150018628595844245849,0.9790600565,70169423906065928653,150018628595844245849,0.467738070684,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/20,1,20,3/10,3,10,2111,1495,1491,4,146877246989145930814,55844716559432716545,55750288037703642267,94428521729074278,91126958951442288547,1491,55750288037703642267,4842,91126958951442288547,4,94428521729074278,224,3046953084969240757,1072,591,444,4,49449095780021679117,44158784727258151698,52283819481433119528,985547000432980471,4,150018628595844245849,55750288037703642267,146877246989145930814,0.379570622275,55844716559432716545,146877246989145930814,0.380213530034,94428521729074278,150018628595844245849,0.000629445306979,18583429345901214089,18614905519810905515,0.998309087635,31476173909691426,18614905519810905515,0.00169091236462,146877246989145930814,150018628595844245849,0.9790600565,55844716559432716545,150018628595844245849,0.372251880197,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/20,1,20,2/5,2,5,2111,543,543,0,146877246989145930814,30542810622522546122,30542810622522546122,0,116334436366623384692,543,30542810622522546122,5790,116334436366623384692,0,0,228,3141381606698315035,1744,192,174,1,96716884539702438749,19665256318891768763,29787296030567962431,707810099983760871,1,150018628595844245849,15271405311261273061,73438623494572965407,0.207947869725,15271405311261273061,73438623494572965407,0.207947869725,0,1,0,1,1,1,0,1,0,146877246989145930814,150018628595844245849,0.9790600565,30542810622522546122,150018628595844245849,0.203593453082,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/10,1,10,1/20,1,20,1917,6225,5515,710,138097793233103671215,145057226676999582230,134648328877737307094,10408897799262275136,3449464355366364121,5515,134648328877737307094,236,3449464355366364121,710,10408897799262275136,100,1511937563478299498,0,17,202,1698,0,564589025924414098,10111443168969672008,127421761038209585109,1698,150018628595844245849,134648328877737307094,138097793233103671215,0.975021582354,29011445335399916446,27619558646620734243,1.05039496491,10408897799262275136,150018628595844245849,0.0693840351474,67324164438868653547,72528613338499791115,0.928242818109,5204448899631137568,72528613338499791115,0.071757181891,138097793233103671215,150018628595844245849,0.920537632731,145057226676999582230,150018628595844245849,0.966928094429,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/10,1,10,1/10,1,10,1917,5343,4781,562,138097793233103671215,131090451414100130966,122672438015862177093,8418013398237953873,15425355217241494122,4781,122672438015862177093,970,15425355217241494122,562,8418013398237953873,248,3502821964502620761,21,130,647,1119,784571611029496742,5503379151615718544,36800608338884154484,95009234131574301445,1119,150018628595844245849,40890812671954059031,46032597744367890405,0.888301218607,131090451414100130966,138097793233103671215,0.949258118794,8418013398237953873,150018628595844245849,0.0561131205973,5333584261559225091,5699584844091310042,0.935784694404,366000582532084951,5699584844091310042,0.0642153055957,138097793233103671215,150018628595844245849,0.920537632731,131090451414100130966,150018628595844245849,0.873827821525,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/10,1,10,3/20,3,20,1917,4013,3664,349,138097793233103671215,107012664232268188854,101659931129255464814,5352733103012724040,36437862103848206401,3664,101659931129255464814,2087,36437862103848206401,349,5352733103012724040,461,6568102259727850594,102,400,981,434,3656705286142920474,20506693518828111272,67395982378336594323,46538412049796045146,434,150018628595844245849,101659931129255464814,138097793233103671215,0.736144501293,35670888077422729618,46032597744367890405,0.774904954865,5352733103012724040,150018628595844245849,0.0356804561748,50829965564627732407,53506332116134094427,0.949980377169,2676366551506362020,53506332116134094427,0.0500196228308,138097793233103671215,150018628595844245849,0.920537632731,107012664232268188854,150018628595844245849,0.713329172743,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/10,1,10,1/5,1,5,1917,2941,2769,172,138097793233103671215,85399550266696845020,82452118769768784904,2947431496928060116,55645674463334886311,2769,82452118769768784904,2982,55645674463334886311,172,2947431496928060116,638,8973403865812514518,311,548,953,105,12417362345494694338,30982979322452947041,83402519367019408205,11294932198136621631,105,150018628595844245849,82452118769768784904,138097793233103671215,0.597056019792,17079910053339369004,27619558646620734243,0.618399094347,2947431496928060116,150018628595844245849,0.0196471033265,20613029692442196226,21349887566674211255,0.965486568867,736857874232015029,21349887566674211255,0.0345134311331,138097793233103671215,150018628595844245849,0.920537632731,85399550266696845020,150018628595844245849,0.569259638393,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/10,1,10,1/4,1,4,1917,2155,2082,73,138097793233103671215,70169423906065928653,68567699319761471660,1601724586304456993,69530093913342199555,2082,68567699319761471660,3669,69530093913342199555,73,1601724586304456993,737,10319110776436117641,573,634,682,28,25230745418647615334,39130060493895072642,70799112266294770060,2937875054266213179,28,150018628595844245849,13713539863952294332,27619558646620734243,0.496515532323,70169423906065928653,138097793233103671215,0.508114013,1601724586304456993,150018628595844245849,0.0106768379454,68567699319761471660,70169423906065928653,0.977173468198,1601724586304456993,70169423906065928653,0.0228265318018,138097793233103671215,150018628595844245849,0.920537632731,70169423906065928653,150018628595844245849,0.467738070684,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/10,1,10,3/10,3,10,1917,1495,1468,27,138097793233103671215,55844716559432716545,55184591291495642605,660125267937073940,82913201941608028610,1468,55184591291495642605,4283,82913201941608028610,27,660125267937073940,783,11260710094803500694,901,568,444,4,42324433702335794374,42503993048901776842,52283819481433119528,985547000432980471,4,150018628595844245849,11036918258299128521,27619558646620734243,0.399605163845,3722981103962181103,9206519548873578081,0.404385292857,660125267937073940,150018628595844245849,0.00440028864492,11036918258299128521,11168943311886543309,0.988179270867,132025053587414788,11168943311886543309,0.0118207291326,138097793233103671215,150018628595844245849,0.920537632731,55844716559432716545,150018628595844245849,0.372251880197,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/10,1,10,2/5,2,5,1917,543,543,0,138097793233103671215,30542810622522546122,30542810622522546122,0,107554982610581125093,543,30542810622522546122,5208,107554982610581125093,0,0,810,11920835362740574634,1550,192,174,1,87937430783660179150,19665256318891768763,29787296030567962431,707810099983760871,1,150018628595844245849,30542810622522546122,138097793233103671215,0.221167984712,30542810622522546122,138097793233103671215,0.221167984712,0,1,0,1,1,1,0,1,0,138097793233103671215,150018628595844245849,0.920537632731,30542810622522546122,150018628595844245849,0.203593453082,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,3/20,3,20,1/20,1,20,1546,6225,4478,1747,119318124307958107339,145057226676999582230,116877147327247427473,28180079349752154757,2440976980710679866,4478,116877147327247427473,160,2440976980710679866,1747,28180079349752154757,176,2520424938133983753,0,6,148,1392,0,145834231314235089,7800406169986579640,111371883906657292610,1392,150018628595844245849,116877147327247427473,119318124307958107339,0.979542278301,145057226676999582230,119318124307958107339,1.21571829526,28180079349752154757,150018628595844245849,0.187843867215,116877147327247427473,145057226676999582230,0.80573129657,28180079349752154757,145057226676999582230,0.19426870343,119318124307958107339,150018628595844245849,0.795355386359,145057226676999582230,150018628595844245849,0.966928094429,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,3/20,3,20,1/10,1,10,1546,5343,3947,1396,119318124307958107339,131090451414100130966,107710450225431304981,23380001188668825985,11607674082526802358,3947,107710450225431304981,691,11607674082526802358,1396,23380001188668825985,527,7320503099217312525,13,64,524,945,546915147827293513,2940392728178750096,30884179552851710050,84946636879100353680,945,150018628595844245849,107710450225431304981,119318124307958107339,0.902716589371,131090451414100130966,119318124307958107339,1.09866336044,23380001188668825985,150018628595844245849,0.155847319813,107710450225431304981,131090451414100130966,0.821649853697,23380001188668825985,131090451414100130966,0.178350146303,119318124307958107339,150018628595844245849,0.795355386359,131090451414100130966,150018628595844245849,0.873827821525,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,3/20,3,20,3/20,3,20,1546,4013,3042,971,119318124307958107339,107012664232268188854,89733683342922439266,17278980889345749588,29584440965035668073,3042,89733683342922439266,1596,29584440965035668073,971,17278980889345749588,952,13421523398540388922,60,283,850,353,2361178807075723870,15096568257449338586,61050044381683506610,40810332861749538273,353,150018628595844245849,89733683342922439266,119318124307958107339,0.752054089547,107012664232268188854,119318124307958107339,0.896868475372,17278980889345749588,150018628595844245849,0.115178901788,14955613890487073211,17835444038711364809,0.838533308059,2879830148224291598,17835444038711364809,0.161466691941,119318124307958107339,150018628595844245849,0.795355386359,107012664232268188854,150018628595844245849,0.713329172743,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,3/20,3,20,1/5,1,5,1546,2941,2376,565,119318124307958107339,85399550266696845020,74658068443833057685,10741481822863787335,44660055864125049654,2376,74658068443833057685,2262,44660055864125049654,565,10741481822863787335,1358,19959022465022351175,196,403,868,79,8212423782997108144,23261926771254298205,77963098458226612603,9880675295480088387,79,150018628595844245849,74658068443833057685,119318124307958107339,0.625706018066,85399550266696845020,119318124307958107339,0.715729909115,10741481822863787335,150018628595844245849,0.0716009866468,14931613688766611537,17079910053339369004,0.874220861945,2148296364572757467,17079910053339369004,0.125779138055,119318124307958107339,150018628595844245849,0.795355386359,85399550266696845020,150018628595844245849,0.569259638393,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,3/20,3,20,1/4,1,4,1546,2155,1857,298,119318124307958107339,70169423906065928653,63434333717565086049,6735090188500842604,55883790590393021290,1857,63434333717565086049,2781,55883790590393021290,298,6735090188500842604,1625,23965414099385295906,376,503,647,20,17733500106297920950,30904532264395373349,68348468502741737967,2331623434523075073,20,150018628595844245849,63434333717565086049,119318124307958107339,0.53164038645,70169423906065928653,119318124307958107339,0.588086883808,6735090188500842604,150018628595844245849,0.0448950257147,63434333717565086049,70169423906065928653,0.904016738152,6735090188500842604,70169423906065928653,0.095983261848,119318124307958107339,150018628595844245849,0.795355386359,70169423906065928653,150018628595844245849,0.467738070684,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,3/20,3,20,3/10,3,10,1546,1495,1364,131,119318124307958107339,55844716559432716545,52621891964005147106,3222824595427569439,66696232343952960233,1364,52621891964005147106,3274,66696232343952960233,131,3222824595427569439,1792,27477679692458569071,625,482,435,4,30429129512246257749,36240557483133727986,51662890312145141133,985547000432980471,4,150018628595844245849,52621891964005147106,119318124307958107339,0.441021783314,55844716559432716545,119318124307958107339,0.468032135799,3222824595427569439,150018628595844245849,0.0214828293365,52621891964005147106,55844716559432716545,0.942289534373,3222824595427569439,55844716559432716545,0.0577104656266,119318124307958107339,150018628595844245849,0.795355386359,55844716559432716545,150018628595844245849,0.372251880197,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,3/20,3,20,2/5,2,5,1546,543,539,4,119318124307958107339,30542810622522546122,30409515885833973678,133294736688572444,88908608422124133661,539,30409515885833973678,4099,88908608422124133661,4,133294736688572444,1919,30567209551197566066,1183,188,174,1,69532908119010330561,19290110058396053476,29787296030567962431,707810099983760871,1,150018628595844245849,30409515885833973678,119318124307958107339,0.254860827407,30542810622522546122,119318124307958107339,0.255977964787,133294736688572444,150018628595844245849,0.000888521231904,15204757942916986839,15271405311261273061,0.995635806464,66647368344286222,15271405311261273061,0.00436419353595,119318124307958107339,150018628595844245849,0.795355386359,30542810622522546122,150018628595844245849,0.203593453082,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/5,1,5,1/20,1,20,1183,6225,3462,2763,96975504982618349371,145057226676999582230,95516294812293597839,49540931864705984391,1459210170324751532,3462,95516294812293597839,87,1459210170324751532,2763,49540931864705984391,249,3502191748519912087,0,2,83,1098,0,56220840327776648,4836422697970558876,92082861444320013847,1098,150018628595844245849,95516294812293597839,96975504982618349371,0.984952796373,145057226676999582230,96975504982618349371,1.49581305818,49540931864705984391,150018628595844245849,0.330231867391,95516294812293597839,145057226676999582230,0.658473190205,49540931864705984391,145057226676999582230,0.341526809795,96975504982618349371,150018628595844245849,0.646423086855,145057226676999582230,150018628595844245849,0.966928094429,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/5,1,5,1/10,1,10,1183,5343,3072,2271,96975504982618349371,131090451414100130966,88815624795214374580,42274826618885756386,8159880187403974791,3072,88815624795214374580,477,8159880187403974791,2271,42274826618885756386,741,10768296994340140092,6,29,401,747,230547467709304657,1410458786934095213,24051175836383986468,71283322891590963033,747,150018628595844245849,88815624795214374580,96975504982618349371,0.915856275367,131090451414100130966,96975504982618349371,1.35178931461,42274826618885756386,150018628595844245849,0.281797180887,44407812397607187290,65545225707050065483,0.677514066335,21137413309442878193,65545225707050065483,0.322485933665,96975504982618349371,150018628595844245849,0.646423086855,131090451414100130966,150018628595844245849,0.873827821525,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,9,6,1/5,1,5,3/20,3,20,1183,4013,2406,1607,96975504982618349371,107012664232268188854,74916613277653798106,32096050954614390748,22058891704964551265,2406,74916613277653798106,1143,22058891704964551265,1607,32096050954614390748,1405,20947072658611505730,33,160,724,266,1326948191279844325,8781641930699763821,53554621548001185329,33312293312637555896,266,150018628595844245849,74916613277653798106,96975504982618349371,0.77253130356,107012664232268188854,96975504982618349371,1.1035020055,32096050954614390748,150018628595844245849,0.213947102803,37458306638826899053,53506332116134094427,0.70007240559,16048025477307195374,53506332116134094427,0.29992759441,96975504982618349371,150018628595844245849,0.646423086855,107012664232268188854,150018628595844245849,0.713329172743,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
