spec_name,threshold,k,parent_depth,child_depth,parent_bin,first_parent_depth,weights,rho,parent_bin_mass,weighted_high_child_mass,weighted_parent_mass,ratio,ratio_minus_rho,passes,contracts,mass_relative_error,parent_minimum_threshold_gap,child_minimum_threshold_gap,source_kind,source,source_sha256,source_sha256_verified
frontier_t_3_20,3/20,20,11,12,3,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,560950.41764112562,311616.8465025826,627503.84591735934,0.49659750857307372,-0.4989601652797655,True,True,0,1.9445253995886702e-07,2.8430701132231562e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,11,12,4,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,397161.01134241733,244291.41550341481,424089.28092871071,0.57603770359024975,-0.41951997026258947,True,True,0,1.9445253995886702e-07,2.8430701132231562e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,11,12,5,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,326202.00302459061,222528.68110050802,363424.47419562854,0.61231066397779965,-0.38324700987503957,True,True,0,1.9445253995886702e-07,2.8430701132231562e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,11,12,6,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,478382.9218220131,361838.8748553578,478382.9218220131,0.75637916478545064,-0.23917850906738858,True,True,0,1.9445253995886702e-07,2.8430701132231562e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,11,12,7,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,564290.29731002881,511675.52458912792,625887.89831172884,0.8175194407326335,-0.17803823312020572,True,True,0,1.9445253995886702e-07,2.8430701132231562e-07,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,12,13,3,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,558408.27573262644,275019.37865493895,624660.09400224534,0.4402704467526789,-0.55528722710016032,True,True,0,2.8430701132231562e-07,1.8224490153095907e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,12,13,4,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,386603.37977793807,224749.89475898579,412815.82192689029,0.54443139729946932,-0.4511262765533699,True,True,0,2.8430701132231562e-07,1.8224490153095907e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,12,13,5,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,295366.8395879239,199146.13397526971,329070.75179416896,0.60517725409954992,-0.3903804197532893,True,True,0,2.8430701132231562e-07,1.8224490153095907e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,12,13,6,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,398006.65956564026,299241.30413222488,398006.65956564026,0.75184999280865861,-0.24370768104418061,True,True,0,2.8430701132231562e-07,1.8224490153095907e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,12,13,7,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,375755.02468024084,335999.32475832145,416772.22486066661,0.80619413846652377,-0.18936353538631545,True,True,0,2.8430701132231562e-07,1.8224490153095907e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,13,14,3,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,534038.81088996446,238828.4777536522,597399.33720305632,0.39978028578306624,-0.59577738806977298,True,True,3.8651488582220714e-16,1.8224490153095907e-08,4.8880130887329898e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,13,14,4,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,350501.35163243982,198653.07552490197,374266.00782368192,0.53078043790310814,-0.46477723594973108,True,True,3.8651488582220714e-16,1.8224490153095907e-08,4.8880130887329898e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,13,14,5,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,250079.70161963883,165768.80797720136,278615.95951409772,0.5949724067002472,-0.40058526715259202,True,True,3.8651488582220714e-16,1.8224490153095907e-08,4.8880130887329898e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,13,14,6,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,312816.06116698927,234954.73388081469,312816.06116698927,0.75109549364023798,-0.24446218021260124,True,True,3.8651488582220714e-16,1.8224490153095907e-08,4.8880130887329898e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,13,14,7,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,242878.08645727427,212335.32206274243,269390.51726278209,0.78820637125699533,-0.20735130259584389,True,True,3.8651488582220714e-16,1.8224490153095907e-08,4.8880130887329898e-08,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,14,15,3,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,482711.77925675793,198695.83632319322,539982.65876506211,0.36796706912331167,-0.62759060472952755,True,True,5.1535318109627625e-16,4.8880130887329898e-08,5.6210613941232168e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,14,15,4,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,301525.56034315034,167708.86644564098,321969.56502687832,0.52088422218305164,-0.47467345166978758,True,True,5.1535318109627625e-16,4.8880130887329898e-08,5.6210613941232168e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,14,15,5,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,199272.16443326778,131073.7631080334,222010.84269714248,0.5903935209454545,-0.40516415290738472,True,True,5.1535318109627625e-16,4.8880130887329898e-08,5.6210613941232168e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,14,15,6,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,232722.5574431881,174416.6926361885,232722.5574431881,0.74946191100863468,-0.24609576284420454,True,True,5.1535318109627625e-16,4.8880130887329898e-08,5.6210613941232168e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,14,15,7,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,153215.59845922937,128873.98425130971,169940.52416877614,0.75834757413904841,-0.23721009971379081,True,True,5.1535318109627625e-16,4.8880130887329898e-08,5.6210613941232168e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,15,16,3,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,412085.17500586982,158028.93244327977,460976.62828935462,0.34281332880088045,-0.65274434505195877,True,True,1.2883829527406906e-16,5.6210613941232168e-10,4.1619432761264008e-09,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,15,16,4,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,241404.13094107632,132132.27309682983,257771.78872111355,0.51259400321648596,-0.48296367063635326,True,True,1.2883829527406906e-16,5.6210613941232168e-10,4.1619432761264008e-09,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,15,16,5,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,152963.5514823097,100981.90377322443,170418.0163000522,0.59255415574974923,-0.40300351810308999,True,True,1.2883829527406906e-16,5.6210613941232168e-10,4.1619432761264008e-09,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,15,16,6,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,166028.87441328319,124110.47391493476,166028.87441328319,0.74752343141227284,-0.24803424244056638,True,True,1.2883829527406906e-16,5.6210613941232168e-10,4.1619432761264008e-09,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,15,16,7,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,92566.808395946398,76944.705057413958,102671.34741913223,0.74942724520118398,-0.24613042865165524,True,True,1.2883829527406906e-16,5.6210613941232168e-10,4.1619432761264008e-09,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,16,17,3,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,337661.06588205224,114151.40054008053,377722.54159029358,0.30220965913095482,-0.69334801472188445,True,True,0,4.1619432761264008e-09,7.0104753946420573e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,16,17,4,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,186482.90217686683,97354.675312907435,199126.79651604092,0.48890795722244695,-0.50664971663039227,True,True,0,4.1619432761264008e-09,7.0104753946420573e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,16,17,5,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,112661.56694323417,73611.005450929166,125517.22659199595,0.58646137625560979,-0.40909629759722943,True,True,0,4.1619432761264008e-09,7.0104753946420573e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,16,17,6,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,113849.41860900792,84087.101734120894,113849.41860900792,0.73858174035038782,-0.2569759335024514,True,True,0,4.1619432761264008e-09,7.0104753946420573e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,16,17,7,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,53401.772981766546,42625.862180485019,59231.079494026082,0.71965364373924956,-0.27590403011358966,True,True,0,4.1619432761264008e-09,7.0104753946420573e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,17,18,3,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,254754.14773543936,76738.061752932001,284979.21106756188,0.26927599899467475,-0.72628167485816442,True,True,3.8651488582220714e-16,7.0104753946420573e-10,1.6416976111877091e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,17,18,4,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,131645.31134724143,65397.982166578149,140571.11305609471,0.46523059215218121,-0.53032708170065801,True,True,3.8651488582220714e-16,7.0104753946420573e-10,1.6416976111877091e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,17,18,5,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,72024.245254200854,45926.638299509214,80242.834863499345,0.5723456602403787,-0.42321201361246052,True,True,3.8651488582220714e-16,7.0104753946420573e-10,1.6416976111877091e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,17,18,6,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,66994.37906381661,48921.445647958375,66994.37906381661,0.73023209307391945,-0.26532558077891977,True,True,3.8651488582220714e-16,7.0104753946420573e-10,1.6416976111877091e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,17,18,7,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,22505.99517483118,18055.507332765028,24962.736532132556,0.72329839757446468,-0.27225927627837454,True,True,3.8651488582220714e-16,7.0104753946420573e-10,1.6416976111877091e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,18,19,3,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,170632.48015718471,44341.951818048052,190877.00832331277,0.23230640613845133,-0.76325126771438789,True,True,1.0307063621925525e-15,1.6416976111877091e-10,2.1812289474620883e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,18,19,4,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,80234.279299658025,37548.630362141383,85674.315560368384,0.438271728423481,-0.55728594542935816,True,True,1.0307063621925525e-15,1.6416976111877091e-10,2.1812289474620883e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,18,19,5,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,41154.972619697648,27006.844077348131,45851.111109583224,0.58901176926339516,-0.40654590458944406,True,True,1.0307063621925525e-15,1.6416976111877091e-10,2.1812289474620883e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,18,19,6,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,33165.295107006066,25467.425305538018,33165.295107006066,0.76789382465522227,-0.22766384919761695,True,True,1.0307063621925525e-15,1.6416976111877091e-10,2.1812289474620883e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_3_20,3/20,20,18,19,7,3,69915253/62500000;133475237/125000000;1114108653/1000000000;1;1109159419/1000000000,0.99555767385283922,4518.965971186748,3769.9137415694304,5012.2536710822642,0.75213945441740115,-0.24341821943543807,True,True,1.0307063621925525e-15,1.6416976111877091e-10,2.1812289474620883e-10,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,3,4,5,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,377419.8950004892,519222.67512404843,525755.44585254963,0.98757450677870229,0.0054069623977377468,False,True,0,0.016797883546601278,0.0016527138851666345,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,3,4,7,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,3236888.1515098223,4401558.7361131283,4428659.2066416163,0.9938806602034661,0.011713115822501563,False,True,0,0.016797883546601278,0.0016527138851666345,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,4,5,4,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,260345.40074064519,315800.43860495446,322159.39408373111,0.98026146188639796,-0.0019060824945665855,True,True,0,0.0016527138851666345,0.00090987607957593308,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,4,5,5,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,393837.34660647163,431434.70237232186,548625.37057884084,0.78639218218640883,-0.19577536219455571,True,True,0,0.0016527138851666345,0.00090987607957593308,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,4,5,7,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,2960125.2991631948,3770013.6545434287,4049996.6465746043,0.93086833978789119,-0.051299204593073355,True,True,0,0.0016527138851666345,0.00090987607957593308,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,5,6,4,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,389497.18007843103,415624.57196068316,481975.77208745072,0.86233498866675673,-0.11983255571420781,True,True,0,0.00090987607957593308,7.3835298223356993e-05,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,5,6,5,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,217605.30616459256,268623.702606434,303129.68732688995,0.886167583832707,-0.095999960548257546,True,True,0,0.00090987607957593308,7.3835298223356993e-05,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,5,6,6,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,278059.25660073367,258445.14672419429,278059.25660073367,0.92946068360995671,-0.052706860771007835,True,True,0,0.00090987607957593308,7.3835298223356993e-05,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,5,6,7,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,2524575.3420139495,3026814.703092345,3454084.0795056298,0.87630023862232143,-0.10586730575864312,True,True,0,0.00090987607957593308,7.3835298223356993e-05,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,6,7,4,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,439716.66908895614,440518.94831219432,544118.91002958198,0.80960051230023367,-0.17256703208073088,True,True,0,7.3835298223356993e-05,3.341048985111561e-05,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,6,7,5,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,200657.44346305449,165921.63769186515,279520.88654842699,0.59359298598646659,-0.38857455839449795,True,True,0,7.3835298223356993e-05,3.341048985111561e-05,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,6,7,6,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,342664.86739282351,294501.82855062798,342664.86739282351,0.85944564667908463,-0.12272189770187991,True,True,0,7.3835298223356993e-05,3.341048985111561e-05,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,6,7,7,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,2195384.8583509382,2537553.4550738935,3003690.8629426821,0.84481179018132413,-0.13735575419964041,True,True,0,7.3835298223356993e-05,3.341048985111561e-05,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,7,8,4,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,483876.12987003429,426018.79410824447,598763.1829371287,0.7114979782465638,-0.27066956613440074,True,True,0,3.341048985111561e-05,5.0060467318147062e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,7,8,5,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,162698.6559049862,134116.88966364367,226643.33679289932,0.59175306700587504,-0.3904144773750895,True,True,0,3.341048985111561e-05,5.0060467318147062e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,7,8,6,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,427575.92143866408,335565.46352357196,427575.92143866408,0.78480907529707322,-0.19735846908389132,True,True,0,3.341048985111561e-05,5.0060467318147062e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,7,8,7,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,1868379.4572141354,2033021.6575133454,2556287.241754679,0.79530250916475442,-0.18686503521621012,True,True,0,3.341048985111561e-05,5.0060467318147062e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,8,9,4,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,391603.09209997125,292347.32634713303,484581.69229546277,0.60329833131393007,-0.37886921306703447,True,True,0,5.0060467318147062e-06,5.5865371546282017e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,8,9,5,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,249893.11415336639,185950.43681912369,348107.41931613046,0.5341754484418344,-0.44799209593913014,True,True,0,5.0060467318147062e-06,5.5865371546282017e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,8,9,6,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,496760.10811790102,374029.3297363756,496760.10811790102,0.75293753186719958,-0.22923001251376496,True,True,0,5.0060467318147062e-06,5.5865371546282017e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,8,9,7,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,1512083.0444470434,1552783.9265640215,2068808.1214278443,0.75056933046662899,-0.23159821391433555,True,True,0,5.0060467318147062e-06,5.5865371546282017e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,9,10,4,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,378712.5868058023,236673.398379633,468630.58517704054,0.50503190757432503,-0.47713563680663951,True,True,0,5.5865371546282017e-06,6.5300813051338835e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,9,10,5,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,276231.11063545878,191437.43213647464,384796.91360812431,0.49750251461588851,-0.48466502976507603,True,True,0,5.5865371546282017e-06,6.5300813051338835e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,9,10,6,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,575208.73549555219,418027.90293526597,575208.73549555219,0.72674122825191056,-0.25542631612905398,True,True,0,5.5865371546282017e-06,6.5300813051338835e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
frontier_t_1_5,1/5,20,9,10,7,3,123743071/100000000;174128157/125000000;1;684092097/500000000,0.98216754438096454,1131121.9408182898,1135978.4604408084,1547583.1609141873,0.73403387238315776,-0.24813367199780678,True,True,0,5.5865371546282017e-06,6.5300813051338835e-06,uncertified_float_candidate,eigvec_k20.npy,35fa2453500ce4dec5d8a504e7dc29acd8d4088d4d3ebdc366b2f8796fb91681,True
