threshold,k,parent_depth,child_depth,terminal_offset,first_parent_depth,weights,rho_num,rho_den,rho_decimal,parent_tail_num,parent_tail_den,parent_tail_decimal,child_tail_num,child_tail_den,child_tail_decimal,parent_potential_num,parent_potential_den,parent_potential_decimal,persistent_potential_num,persistent_potential_den,persistent_potential_decimal,immigration_potential_num,immigration_potential_den,immigration_potential_decimal,child_potential_num,child_potential_den,child_potential_decimal,realized_retention_num,realized_retention_den,realized_retention_decimal,total_mass,selection_scope,source,source_sha256,source_sha256_verified
3/10,12,4,5,6,2,1;1,179,200,0.895,1104970116866536932,1373960412522506741,0.804222673955,950496984504933772,1373960412522506741,0.691793574139,1104970116866536932,1373960412522506741,0.804222673955,805090814184576308,1373960412522506741,0.585963617908,145406170320357464,1373960412522506741,0.105829956231,950496984504933772,1373960412522506741,0.691793574139,1021688850488041,1402246341201189,0.728608676285,1373960412522506741,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,5,6,5,2,1;1,179,200,0.895,950496984504933772,1373960412522506741,0.691793574139,816380266971370938,1373960412522506741,0.594180341392,950496984504933772,1373960412522506741,0.691793574139,673865491547610865,1373960412522506741,0.490454808891,142514775423760073,1373960412522506741,0.103725532501,816380266971370938,1373960412522506741,0.594180341392,673865491547610865,950496984504933772,0.708961209276,1373960412522506741,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,6,7,4,2,1;1,179,200,0.895,816380266971370938,1373960412522506741,0.594180341392,655180235114412437,1373960412522506741,0.476855249353,816380266971370938,1373960412522506741,0.594180341392,532765225048219500,1373960412522506741,0.38775878853,122415010066192937,1373960412522506741,0.0890964608227,655180235114412437,1373960412522506741,0.476855249353,88794204174703250,136063377828561823,0.652594442324,1373960412522506741,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,7,8,3,2,1;1,179,200,0.895,655180235114412437,1373960412522506741,0.476855249353,485447120076167801,1373960412522506741,0.353319583047,655180235114412437,1373960412522506741,0.476855249353,384846491597311801,1373960412522506741,0.280100131044,100600628478856000,1373960412522506741,0.0732194520031,485447120076167801,1373960412522506741,0.353319583047,384846491597311801,655180235114412437,0.587390264497,1373960412522506741,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,8,9,2,2,1;1,179,200,0.895,485447120076167801,1373960412522506741,0.353319583047,272139178051495756,1373960412522506741,0.198069155102,485447120076167801,1373960412522506741,0.353319583047,222819650308899243,1373960412522506741,0.162173268078,49319527742596513,1373960412522506741,0.0358958870234,272139178051495756,1373960412522506741,0.198069155102,222819650308899243,485447120076167801,0.458998809745,1373960412522506741,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,9,10,1,2,1;1,179,200,0.895,272139178051495756,1373960412522506741,0.198069155102,108520373220624568,1373960412522506741,0.0789836244418,272139178051495756,1373960412522506741,0.198069155102,88299259199774167,1373960412522506741,0.0642662324147,20221114020850401,1373960412522506741,0.0147173920271,108520373220624568,1373960412522506741,0.0789836244418,88299259199774167,272139178051495756,0.324463606571,1373960412522506741,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,12,10,11,0,2,1;1,179,200,0.895,108520373220624568,1373960412522506741,0.0789836244418,30875705276607025,1373960412522506741,0.0224720486815,108520373220624568,1373960412522506741,0.0789836244418,21919915238811512,1373960412522506741,0.0159538186392,8955790037795513,1373960412522506741,0.00651823004227,30875705276607025,1373960412522506741,0.0224720486815,2739989404851439,13565046652578071,0.20198894077,1373960412522506741,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,2,3,9,2,1;1,179,200,0.895,1,1,1,1984804394521112771,2237660743461171580,0.886999693908,1,1,1,1984804394521112771,2237660743461171580,0.886999693908,0,1,0,1984804394521112771,2237660743461171580,0.886999693908,1984804394521112771,2237660743461171580,0.886999693908,4475321486922343160,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,3,4,8,2,1;1,179,200,0.895,1984804394521112771,2237660743461171580,0.886999693908,1804957156609108759,2237660743461171580,0.806626814133,1984804394521112771,2237660743461171580,0.886999693908,3260318788985062967,4475321486922343160,0.728510521202,349595524233154551,4475321486922343160,0.0781162929311,1804957156609108759,2237660743461171580,0.806626814133,3260318788985062967,3969608789042225542,0.821319924015,4475321486922343160,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,4,5,7,2,1;1,179,200,0.895,1804957156609108759,2237660743461171580,0.806626814133,1638573551888274389,2237660743461171580,0.732270768335,1804957156609108759,2237660743461171580,0.806626814133,674761051284705057,1118830371730585790,0.603095043122,57810289863772855,447532148692234316,0.129175725214,1638573551888274389,2237660743461171580,0.732270768335,1349522102569410114,1804957156609108759,0.747675421341,4475321486922343160,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,5,6,6,2,1;1,179,200,0.895,1638573551888274389,2237660743461171580,0.732270768335,2694785158720365043,4475321486922343160,0.602143369274,1638573551888274389,2237660743461171580,0.732270768335,280069863343230696,559415185865292895,0.50064758773,90845250394903895,895064297384468632,0.101495781544,2694785158720365043,4475321486922343160,0.602143369274,1120279453372922784,1638573551888274389,0.683691892916,4475321486922343160,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,6,7,5,2,1;1,179,200,0.895,2694785158720365043,4475321486922343160,0.602143369274,281537346662298616,559415185865292895,0.503270833141,2694785158720365043,4475321486922343160,0.602143369274,1789333426737454301,4475321486922343160,0.399822321584,462965346560934627,4475321486922343160,0.103448511557,281537346662298616,559415185865292895,0.503270833141,1789333426737454301,2694785158720365043,0.663998545838,4475321486922343160,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,7,8,4,2,1;1,179,200,0.895,281537346662298616,559415185865292895,0.503270833141,866128704760668333,2237660743461171580,0.387068820549,281537346662298616,559415185865292895,0.503270833141,1368306797261737287,4475321486922343160,0.305744917155,363950612259599379,4475321486922343160,0.081323903394,866128704760668333,2237660743461171580,0.387068820549,1368306797261737287,2252298773298388928,0.607515669539,4475321486922343160,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,8,9,3,2,1;1,179,200,0.895,866128704760668333,2237660743461171580,0.387068820549,118981378170415675,447532148692234316,0.265861075049,866128704760668333,2237660743461171580,0.387068820549,115108547795222621,559415185865292895,0.205765861749,134472699671187891,2237660743461171580,0.0600952132999,118981378170415675,447532148692234316,0.265861075049,460434191180890484,866128704760668333,0.531600198273,4475321486922343160,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,9,10,2,2,1;1,179,200,0.895,118981378170415675,447532148692234316,0.265861075049,81876368215849041,559415185865292895,0.146360646412,118981378170415675,447532148692234316,0.265861075049,523006178867467207,4475321486922343160,0.116864493511,132004766859325121,4475321486922343160,0.029496152901,81876368215849041,559415185865292895,0.146360646412,523006178867467207,1189813781704156750,0.439569777145,4475321486922343160,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,10,11,1,2,1;1,179,200,0.895,81876368215849041,559415185865292895,0.146360646412,125493504649105241,2237660743461171580,0.0560824535247,81876368215849041,559415185865292895,0.146360646412,201180626390446173,4475321486922343160,0.0449533350796,49806382907764309,4475321486922343160,0.0111291184451,125493504649105241,2237660743461171580,0.0560824535247,22353402932271797,72778993969643592,0.307140861848,4475321486922343160,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,13,11,12,0,2,1;1,179,200,0.895,125493504649105241,2237660743461171580,0.0560824535247,33945780007248071,2237660743461171580,0.0151702084896,125493504649105241,2237660743461171580,0.0560824535247,12083532593233547,1118830371730585790,0.0108001470987,9778714820780977,2237660743461171580,0.00437006139083,33945780007248071,2237660743461171580,0.0151702084896,1421592069792182,7381970861712073,0.192576223399,4475321486922343160,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,14,2,3,10,2,1;1,179,200,0.895,1,1,1,4323331101246882097,4865384283652050388,0.888589852147,1,1,1,4323331101246882097,4865384283652050388,0.888589852147,0,1,0,4323331101246882097,4865384283652050388,0.888589852147,4323331101246882097,4865384283652050388,0.888589852147,14596152850956151164,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,14,3,4,9,2,1;1,179,200,0.895,4323331101246882097,4865384283652050388,0.888589852147,5903389837328115259,7298076425478075582,0.808896686354,4323331101246882097,4865384283652050388,0.888589852147,890085085663565606,1216346070913012597,0.731769606487,562879323346721623,7298076425478075582,0.0771270798675,5903389837328115259,7298076425478075582,0.808896686354,3560340342654262424,4323331101246882097,0.823517852155,14596152850956151164,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,14,4,5,8,2,1;1,179,200,0.895,5903389837328115259,7298076425478075582,0.808896686354,10731730808698550627,14596152850956151164,0.7352437946,5903389837328115259,7298076425478075582,0.808896686354,8864987018799951463,14596152850956151164,0.607350930709,466685947474649791,3649038212739037791,0.127892863891,10731730808698550627,14596152850956151164,0.7352437946,8864987018799951463,11806779674656230518,0.750838692944,14596152850956151164,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,14,5,6,7,2,1;1,179,200,0.895,10731730808698550627,14596152850956151164,0.7352437946,3050776079363458851,4865384283652050388,0.627037023491,10731730808698550627,14596152850956151164,0.7352437946,2470120536243885813,4865384283652050388,0.507692793053,290327771559786519,2432692141826025194,0.119344230438,3050776079363458851,4865384283652050388,0.627037023491,7410361608731657439,10731730808698550627,0.690509456566,14596152850956151164,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,14,6,7,6,2,1;1,179,200,0.895,3050776079363458851,4865384283652050388,0.627037023491,7634903997713550505,14596152850956151164,0.523076462385,3050776079363458851,4865384283652050388,0.627037023491,6148193662095807521,14596152850956151164,0.421220147862,371677583904435746,3649038212739037791,0.101856314523,7634903997713550505,14596152850956151164,0.523076462385,6148193662095807521,9152328238090376553,0.671762802006,14596152850956151164,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,14,7,8,5,2,1;1,179,200,0.895,7634903997713550505,14596152850956151164,0.523076462385,517616467732914937,1216346070913012597,0.425550326598,7634903997713550505,14596152850956151164,0.523076462385,1187485049992009994,3649038212739037791,0.32542412021,365364353206734817,3649038212739037791,0.100126206388,517616467732914937,1216346070913012597,0.425550326598,4749940199968039976,7634903997713550505,0.622134895395,14596152850956151164,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,14,8,9,4,2,1;1,179,200,0.895,517616467732914937,1216346070913012597,0.425550326598,2223856918160423239,7298076425478075582,0.304718228271,517616467732914937,1216346070913012597,0.425550326598,1726483880079937693,7298076425478075582,0.2365669773,82895506346747591,1216346070913012597,0.0681512509713,2223856918160423239,7298076425478075582,0.304718228271,1726483880079937693,3105698806397489622,0.555908343888,14596152850956151164,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,14,9,10,3,2,1;1,179,200,0.895,2223856918160423239,7298076425478075582,0.304718228271,978907438461053799,4865384283652050388,0.201198380516,2223856918160423239,7298076425478075582,0.304718228271,563549730833994263,3649038212739037791,0.15443788143,682523392047184345,14596152850956151164,0.0467604990861,978907438461053799,4865384283652050388,0.201198380516,1127099461667988526,2223856918160423239,0.506821932861,14596152850956151164,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,14,10,11,2,2,1;1,179,200,0.895,978907438461053799,4865384283652050388,0.201198380516,1586133151462577249,14596152850956151164,0.108667891304,978907438461053799,4865384283652050388,0.201198380516,416064994193932297,4865384283652050388,0.0855153406057,168969084440390179,7298076425478075582,0.0231525506982,1586133151462577249,14596152850956151164,0.108667891304,416064994193932297,978907438461053799,0.425029964884,14596152850956151164,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,14,11,12,1,2,1;1,179,200,0.895,1586133151462577249,14596152850956151164,0.108667891304,52369830901441108,1216346070913012597,0.0430550417795,1586133151462577249,14596152850956151164,0.108667891304,491949208564656535,14596152850956151164,0.0337040323973,136488762252636761,14596152850956151164,0.00935100938215,52369830901441108,1216346070913012597,0.0430550417795,70278458366379505,226590450208939607,0.310156311979,14596152850956151164,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,14,12,13,0,2,1;1,179,200,0.895,52369830901441108,1216346070913012597,0.0430550417795,174693908465447567,14596152850956151164,0.0119684899336,52369830901441108,1216346070913012597,0.0430550417795,130970306584970761,14596152850956151164,0.00897293334225,21861800940238403,7298076425478075582,0.00299555659131,174693908465447567,14596152850956151164,0.0119684899336,130970306584970761,628437970817293296,0.208406099992,14596152850956151164,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,15,2,3,11,2,1;1,179,200,0.895,1,1,1,41876335276796655101,47049100452382107460,0.890056023902,1,1,1,41876335276796655101,47049100452382107460,0.890056023902,0,1,0,41876335276796655101,47049100452382107460,0.890056023902,41876335276796655101,47049100452382107460,0.890056023902,47049100452382107460,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,15,3,4,10,2,1;1,179,200,0.895,41876335276796655101,47049100452382107460,0.890056023902,7631355917882676441,9409820090476421492,0.810999131174,41876335276796655101,47049100452382107460,0.890056023902,8642750771827619564,11762275113095526865,0.734785633623,3585776502102903949,47049100452382107460,0.076213497551,7631355917882676441,9409820090476421492,0.810999131174,34571003087310478256,41876335276796655101,0.82554986865,47049100452382107460,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,15,4,5,9,2,1;1,179,200,0.895,7631355917882676441,9409820090476421492,0.810999131174,1736095770337754936,2352455022619105373,0.737993183141,7631355917882676441,9409820090476421492,0.810999131174,7190211514689415478,11762275113095526865,0.611294281553,1490267336999359202,11762275113095526865,0.126698901588,1736095770337754936,2352455022619105373,0.737993183141,4108692294108237416,5450968512773340315,0.753754545542,47049100452382107460,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,15,5,6,8,2,1;1,179,200,0.895,1736095770337754936,2352455022619105373,0.737993183141,30137732533262416809,47049100452382107460,0.640559165712,1736095770337754936,2352455022619105373,0.737993183141,24102136392990953109,47049100452382107460,0.512276242505,301779807013573185,2352455022619105373,0.128282923207,30137732533262416809,47049100452382107460,0.640559165712,24102136392990953109,34721915406755098720,0.694147661805,47049100452382107460,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,15,6,7,7,2,1;1,179,200,0.895,30137732533262416809,47049100452382107460,0.640559165712,6529130251579527939,11762275113095526865,0.555090761677,30137732533262416809,47049100452382107460,0.640559165712,10266759795674753867,23524550226191053730,0.436427463945,2791500707484302011,23524550226191053730,0.118663297731,6529130251579527939,11762275113095526865,0.555090761677,20533519591349507734,30137732533262416809,0.681322643257,47049100452382107460,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,15,7,8,6,2,1;1,179,200,0.895,6529130251579527939,11762275113095526865,0.555090761677,5324050353610004238,11762275113095526865,0.452637801991,6529130251579527939,11762275113095526865,0.555090761677,16645000926661254871,47049100452382107460,0.353779365952,4651200487778762081,47049100452382107460,0.0988584360393,5324050353610004238,11762275113095526865,0.452637801991,16645000926661254871,26116521006318111756,0.637336072543,47049100452382107460,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,15,8,9,5,2,1;1,179,200,0.895,5324050353610004238,11762275113095526865,0.452637801991,4009333360638247097,11762275113095526865,0.340863763353,5324050353610004238,11762275113095526865,0.452637801991,12296226364552642033,47049100452382107460,0.261348808932,748221415600069271,9409820090476421492,0.0795149544206,4009333360638247097,11762275113095526865,0.340863763353,12296226364552642033,21296201414440016952,0.577390593057,47049100452382107460,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,15,9,10,4,2,1;1,179,200,0.895,4009333360638247097,11762275113095526865,0.340863763353,2757514770165425294,11762275113095526865,0.234437193796,4009333360638247097,11762275113095526865,0.340863763353,2111752470578840802,11762275113095526865,0.179536054911,645762299586584492,11762275113095526865,0.0549011388849,2757514770165425294,11762275113095526865,0.234437193796,2111752470578840802,4009333360638247097,0.526709126088,47049100452382107460,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,15,10,11,3,2,1;1,179,200,0.895,2757514770165425294,11762275113095526865,0.234437193796,3573548677669676873,23524550226191053730,0.151907205167,2757514770165425294,11762275113095526865,0.234437193796,2703028663158678453,23524550226191053730,0.1149024588,87052001451099842,2352455022619105373,0.0370047463667,3573548677669676873,23524550226191053730,0.151907205167,2703028663158678453,5515029540330850588,0.490120432428,47049100452382107460,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,15,11,12,2,2,1;1,179,200,0.895,3573548677669676873,23524550226191053730,0.151907205167,958022836976326759,11762275113095526865,0.0814487697121,3573548677669676873,23524550226191053730,0.151907205167,2994127044596852359,47049100452382107460,0.0636383483596,837964303308454677,47049100452382107460,0.0178104213524,958022836976326759,11762275113095526865,0.0814487697121,2994127044596852359,7147097355339353746,0.418929097469,47049100452382107460,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,15,12,13,1,2,1;1,179,200,0.895,958022836976326759,11762275113095526865,0.0814487697121,772209732624258273,23524550226191053730,0.0328256959304,958022836976326759,11762275113095526865,0.0814487697121,302554103046200979,11762275113095526865,0.0257224134053,33420305306371263,4704910045238210746,0.00710328252507,772209732624258273,23524550226191053730,0.0328256959304,302554103046200979,958022836976326759,0.315810950813,47049100452382107460,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,15,13,14,0,2,1;1,179,200,0.895,772209732624258273,23524550226191053730,0.0328256959304,1208202940950487,135588185741735180,0.00891082754992,772209732624258273,23524550226191053730,0.0328256959304,316031862914305761,47049100452382107460,0.0067170649359,25803639398878307,11762275113095526865,0.00219376261402,1208202940950487,135588185741735180,0.00891082754992,105343954304768587,514806488416172182,0.204628256782,47049100452382107460,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,16,2,3,12,2,1;1,179,200,0.895,1,1,1,133723752831514417699,150018628595844245849,0.891380984369,1,1,1,133723752831514417699,150018628595844245849,0.891380984369,0,1,0,133723752831514417699,150018628595844245849,0.891380984369,133723752831514417699,150018628595844245849,0.891380984369,150018628595844245849,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,16,3,4,11,2,1;1,179,200,0.895,133723752831514417699,150018628595844245849,0.891380984369,121951352449280320895,150018628595844245849,0.812908060757,133723752831514417699,150018628595844245849,0.891380984369,110641944802544004206,150018628595844245849,0.7375213721,11309407646736316689,150018628595844245849,0.0753866886572,121951352449280320895,150018628595844245849,0.812908060757,110641944802544004206,133723752831514417699,0.827391861653,150018628595844245849,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,16,4,5,10,2,1;1,179,200,0.895,121951352449280320895,150018628595844245849,0.812908060757,111088752646078946722,150018628595844245849,0.740499721174,121951352449280320895,150018628595844245849,0.812908060757,92244115098747026925,150018628595844245849,0.614884404438,18844637547331919797,150018628595844245849,0.125615316736,111088752646078946722,150018628595844245849,0.740499721174,18448823019749405385,24390270489856064179,0.756400919269,150018628595844245849,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,16,5,6,9,2,1;1,179,200,0.895,111088752646078946722,150018628595844245849,0.740499721174,99233482851665350409,150018628595844245849,0.661474403416,111088752646078946722,150018628595844245849,0.740499721174,79083261149208773300,150018628595844245849,0.52715627312,20150221702456577109,150018628595844245849,0.134318130295,99233482851665350409,150018628595844245849,0.661474403416,39541630574604386650,55544376323039473361,0.711892601775,150018628595844245849,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,16,6,7,8,2,1;1,179,200,0.895,99233482851665350409,150018628595844245849,0.661474403416,86667040155171735906,150018628595844245849,0.577708521711,99233482851665350409,150018628595844245849,0.661474403416,66825763932387715003,150018628595844245849,0.445449772191,19841276222784020903,150018628595844245849,0.13225874952,86667040155171735906,150018628595844245849,0.577708521711,66825763932387715003,99233482851665350409,0.67341951539,150018628595844245849,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,16,7,8,7,2,1;1,179,200,0.895,86667040155171735906,150018628595844245849,0.577708521711,70763056830183107403,150018628595844245849,0.471695132081,86667040155171735906,150018628595844245849,0.577708521711,55564135381636172925,150018628595844245849,0.370381571287,15198921448546934478,150018628595844245849,0.101313560794,70763056830183107403,150018628595844245849,0.471695132081,18521378460545390975,28889013385057245302,0.641121876115,150018628595844245849,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,16,8,9,6,2,1;1,179,200,0.895,70763056830183107403,150018628595844245849,0.471695132081,55844716559432716545,150018628595844245849,0.372251880197,70763056830183107403,150018628595844245849,0.471695132081,42594929380767544442,150018628595844245849,0.283930934308,13249787178665172103,150018628595844245849,0.0883209458897,55844716559432716545,150018628595844245849,0.372251880197,42594929380767544442,70763056830183107403,0.601937384969,150018628595844245849,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,16,9,10,5,2,1;1,179,200,0.895,55844716559432716545,150018628595844245849,0.372251880197,40116920190696508465,150018628595844245849,0.267412924423,55844716559432716545,150018628595844245849,0.372251880197,30210941099325646464,150018628595844245849,0.201381264328,9905979091370862001,150018628595844245849,0.0660316600951,40116920190696508465,150018628595844245849,0.267412924423,1438616242825030784,2659272217115843645,0.540981187847,150018628595844245849,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,16,10,11,4,2,1;1,179,200,0.895,40116920190696508465,150018628595844245849,0.267412924423,27407046452616349082,150018628595844245849,0.182690954511,40116920190696508465,150018628595844245849,0.267412924423,20682956095003115612,150018628595844245849,0.137869251896,6724090357613233470,150018628595844245849,0.0448217026149,27407046452616349082,150018628595844245849,0.182690954511,20682956095003115612,40116920190696508465,0.515566897875,150018628595844245849,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,16,11,12,3,2,1;1,179,200,0.895,27407046452616349082,150018628595844245849,0.182690954511,17672446502435890689,150018628595844245849,0.11780168015,27407046452616349082,150018628595844245849,0.182690954511,13201087177671310372,150018628595844245849,0.087996319532,4471359324764580317,150018628595844245849,0.0298053606183,17672446502435890689,150018628595844245849,0.11780168015,6600543588835655186,13703523226308174541,0.481667632464,150018628595844245849,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,16,12,13,2,2,1;1,179,200,0.895,17672446502435890689,150018628595844245849,0.11780168015,9361253375420564276,150018628595844245849,0.062400606265,17672446502435890689,150018628595844245849,0.11780168015,7275923286673435268,150018628595844245849,0.0485001319821,2085330088747129008,150018628595844245849,0.0139004742829,9361253375420564276,150018628595844245849,0.062400606265,7275923286673435268,17672446502435890689,0.411710019078,150018628595844245849,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
3/10,16,13,14,1,2,1;1,179,200,0.895,9361253375420564276,150018628595844245849,0.062400606265,3791090002110397379,150018628595844245849,0.0252707949512,9361253375420564276,150018628595844245849,0.062400606265,2933387215158794245,150018628595844245849,0.0195534864078,857702786951603134,150018628595844245849,0.00571730854348,3791090002110397379,150018628595844245849,0.0252707949512,2933387215158794245,9361253375420564276,0.313354109489,150018628595844245849,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
