parent_threshold,child_threshold,coarsenings_from_finest_child,levels_present,levels_with_nonzero_parent_tail,minimum_k,maximum_k,max_retention_k,max_retention_parent_depth,max_retention_num,max_retention_den,max_retention_decimal,max_immigration_k,max_immigration_parent_depth,max_immigration_num,max_immigration_den,max_immigration_decimal,latest_k,latest_parent_depth,latest_retention_num,latest_retention_den,latest_retention_decimal,latest_closure_num,latest_closure_den,latest_closure_decimal,latest_immigration_num,latest_immigration_den,latest_immigration_decimal,latest_ancestry_num,latest_ancestry_den,latest_ancestry_decimal,latest_immigration_share_num,latest_immigration_share_den,latest_immigration_share_decimal,latest_parent_tail_num,latest_parent_tail_den,latest_parent_tail_decimal,latest_child_tail_num,latest_child_tail_den,latest_child_tail_decimal
1/5,1/4,6,8,8,12,19,12,4,954097220716786933,1267201168033211573,0.752916935989,14,6,1387320045725837285,14596152850956151164,0.095046966135,19,11,1064533903698381279235,2247975628580045136064,0.473552244145,1310559187872783194591,2247975628580045136064,0.58299528305,246025284174401915356,4845180013388557558821,0.0507773258155,1064533903698381279235,1310559187872783194591,0.81227457222,246025284174401915356,1310559187872783194591,0.18772542778,2247975628580045136064,4845180013388557558821,0.46396121968,187222741124683313513,692168573341222508403,0.270487202591
1/5,1/4,7,8,8,12,19,12,3,1104970116866536932,1373960412522506741,0.804222673955,15,6,11700281510115778,121260568176242545,0.0964887571128,19,10,1387344060076297409269,2676850464170724657233,0.518274770536,1721810780383224897667,2676850464170724657233,0.643222624285,111488906768975829466,1615060004462852519607,0.0690308140013,1387344060076297409269,1721810780383224897667,0.805747109893,334466720306927488398,1721810780383224897667,0.194252890107,2676850464170724657233,4845180013388557558821,0.552476988837,245972968626174985381,692168573341222508403,0.355365698617
1/5,1/4,8,8,8,12,19,12,2,1216392934876534786,1373960412522506741,0.885318764493,17,7,15213854098591621231,159825095942495692809,0.0951906458049,19,9,1736813565963160706639,3064493463386730746627,0.566753881747,2150102309110644628486,3064493463386730746627,0.701617521721,413288743147483921847,4845180013388557558821,0.085298944932,1736813565963160706639,2150102309110644628486,0.807781824429,413288743147483921847,2150102309110644628486,0.192218175571,3064493463386730746627,4845180013388557558821,0.632482891228,2150102309110644628486,4845180013388557558821,0.443761078674
1/5,1/4,9,8,8,12,19,12,1,1,1,1,19,8,152342117022937497644,1615060004462852519607,0.0943259795933,19,8,2121307742089546222081,3432557972358431238023,0.617996188024,2578334093158358715013,3432557972358431238023,0.751140727679,152342117022937497644,1615060004462852519607,0.0943259795933,2121307742089546222081,2578334093158358715013,0.822743548913,457026351068812492932,2578334093158358715013,0.177256451087,3432557972358431238023,4845180013388557558821,0.708447975694,2578334093158358715013,4845180013388557558821,0.532144127986
1/5,1/4,10,7,7,13,19,13,1,1,1,1,19,7,130623394284076685111,1615060004462852519607,0.0808783536978,19,7,2555236224821649646504,3847237913217787372419,0.664174216012,2947106407673879701837,3847237913217787372419,0.766031754249,130623394284076685111,1615060004462852519607,0.0808783536978,2555236224821649646504,2947106407673879701837,0.867032224615,391870182852230055333,2947106407673879701837,0.132967775385,1282412637739262457473,1615060004462852519607,0.794034050868,2947106407673879701837,4845180013388557558821,0.60825529692
1/5,1/4,11,6,6,14,19,14,1,1,1,1,19,6,292546748662326405680,4845180013388557558821,0.0603789225279,19,6,2978964167646200550683,4193271776833136449472,0.710415238074,3271510916308526956363,4193271776833136449472,0.780180987644,292546748662326405680,4845180013388557558821,0.0603789225279,2978964167646200550683,3271510916308526956363,0.910577480514,292546748662326405680,3271510916308526956363,0.089422519486,4193271776833136449472,4845180013388557558821,0.865452215448,3271510916308526956363,4845180013388557558821,0.675209364207
1/5,1/4,12,5,5,15,19,15,1,1,1,1,19,5,147782665638598527550,4845180013388557558821,0.030500964924,19,5,383577682617579545389,507588406261757340991,0.755686453602,3599981809196814436051,4568295656355816068919,0.788036081725,147782665638598527550,4845180013388557558821,0.030500964924,3452199143558215908501,3599981809196814436051,0.958949052114,147782665638598527550,3599981809196814436051,0.0410509478856,507588406261757340991,538353334820950839869,0.942853649138,3599981809196814436051,4845180013388557558821,0.743002695307
1/5,1/4,13,4,4,16,19,16,1,1,1,1,16,1,0,1,0,19,4,577607499628994104936,692168573341222508403,0.834489634282,577607499628994104936,692168573341222508403,0.834489634282,0,1,0,1,1,1,0,1,0,1,1,1,577607499628994104936,692168573341222508403,0.834489634282
1/5,1/4,14,3,3,17,19,17,1,1,1,1,17,1,0,1,0,19,3,4072345998482898640498,4845180013388557558821,0.840494261767,4072345998482898640498,4845180013388557558821,0.840494261767,0,1,0,1,1,1,0,1,0,1,1,1,4072345998482898640498,4845180013388557558821,0.840494261767
1/5,1/4,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/5,1/4,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/5,3/10,0,8,8,12,19,12,10,29645726134483502,353987721218126047,0.0837478939452,12,10,1229979142123523,1373960412522506741,0.000895207118716,19,17,16447722715893131583,259518339914879806909,0.0633778819689,17502663491642627422,259518339914879806909,0.0674428770521,1054940775749495839,4845180013388557558821,0.000217729944571,16447722715893131583,17502663491642627422,0.939726843503,1054940775749495839,17502663491642627422,0.0602731564972,259518339914879806909,4845180013388557558821,0.0535621667715,17502663491642627422,4845180013388557558821,0.00361238662821
1/5,3/10,1,8,8,12,19,12,9,102111263570736945,582354601378232342,0.175342073934,12,9,6409109649887623,1373960412522506741,0.00466469746251,19,16,58541727192678326793,477601923526727339891,0.122574312014,61904284821424013276,477601923526727339891,0.129614814707,480365375535098069,692168573341222508403,0.000694000557142,8363103884668332399,8843469260203430468,0.945681342763,480365375535098069,8843469260203430468,0.0543186572375,477601923526727339891,4845180013388557558821,0.0985725859941,8843469260203430468,692168573341222508403,0.0127764674688
1/5,3/10,2,8,8,12,19,12,8,83175480182140935,254069559242903966,0.327372867612,12,8,22612737505072951,1373960412522506741,0.0164580706249,19,15,139565269249339730281,755800091869275106634,0.18465897365,149126443421602749557,755800091869275106634,0.197309374563,9561174172263019276,4845180013388557558821,0.00197333724358,139565269249339730281,149126443421602749557,0.935885454297,9561174172263019276,149126443421602749557,0.0641145457029,755800091869275106634,4845180013388557558821,0.155990095266,21303777631657535651,692168573341222508403,0.030778308135
1/5,3/10,3,8,8,12,19,12,7,431276250826466658,886587732800185973,0.486445091524,12,7,54170869249701143,1373960412522506741,0.0394268049909,19,14,256288827809003083883,1052116294471154717828,0.243593630434,2404773333923304013,9069968055785816533,0.265135810747,7554959642033393875,1615060004462852519607,0.0046778197845,256288827809003083883,278953706735103265508,0.918750393421,22664878926100181625,278953706735103265508,0.0812496065794,1052116294471154717828,4845180013388557558821,0.217146997958,278953706735103265508,4845180013388557558821,0.0575734453548
1/5,3/10,4,8,8,12,19,12,6,570059635111239113,989948522703811686,0.575847755754,12,6,85120600003173324,1373960412522506741,0.0619527311176,19,13,395031367355122068558,1414724997540487888595,0.27922837869,432190012210775181986,1414724997540487888595,0.305494009763,37158644855653113428,4845180013388557558821,0.00766919799739,197515683677561034279,216095006105387590993,0.914022435027,18579322427826556714,216095006105387590993,0.0859775649733,1414724997540487888595,4845180013388557558821,0.291986054931,61741430315825025998,692168573341222508403,0.0891999907158
1/5,3/10,5,8,8,12,19,12,5,364066964306114206,565357667874175767,0.643958656606,13,6,300303380871359037,4475321486922343160,0.0671020800961,19,12,582899910579625347739,1817319094303642229073,0.32074714474,645551329081969338085,1817319094303642229073,0.355221783068,6961268722482665594,538353334820950839869,0.0129306688976,582899910579625347739,645551329081969338085,0.902948974497,62651418502343990346,645551329081969338085,0.0970510255032,605773031434547409691,1615060004462852519607,0.375077724518,645551329081969338085,4845180013388557558821,0.133235778092
1/5,3/10,6,8,8,12,19,12,4,910789607054675992,1267201168033211573,0.718741136002,14,6,235075772819307106,3649038212739037791,0.0644212965484,19,11,825069730164315288665,2247975628580045136064,0.367027880407,462894051287016562417,1123987814290022568032,0.41183191259,11190930267746426241,538353334820950839869,0.0207873334182,825069730164315288665,925788102574033124834,0.891207964188,100718372409717836169,925788102574033124834,0.108792035812,2247975628580045136064,4845180013388557558821,0.46396121968,925788102574033124834,4845180013388557558821,0.191074036468
1/5,3/10,7,8,8,12,19,12,3,1104970116866536932,1373960412522506741,0.804222673955,15,6,3379915110302742269,47049100452382107460,0.0718380389381,19,10,1132548630135170927291,2676850464170724657233,0.423089987765,1280587835919654410950,2676850464170724657233,0.478393490059,21148457969211926237,692168573341222508403,0.0305539124192,1132548630135170927291,1280587835919654410950,0.884397460579,148039205784483483659,1280587835919654410950,0.115602539421,2676850464170724657233,4845180013388557558821,0.552476988837,1280587835919654410950,4845180013388557558821,0.264301394867
1/5,3/10,8,8,8,12,19,12,2,1216392934876534786,1373960412522506741,0.885318764493,17,7,10985736925547692138,159825095942495692809,0.0687359945618,19,9,1481246723920555840626,3064493463386730746627,0.483357769112,1705977193158762847941,3064493463386730746627,0.556691411987,74910156412735669105,1615060004462852519607,0.0463822744701,493748907973518613542,568659064386254282647,0.868268772795,74910156412735669105,568659064386254282647,0.131731227205,3064493463386730746627,4845180013388557558821,0.632482891228,568659064386254282647,1615060004462852519607,0.352097793775
1/5,3/10,9,8,8,12,19,12,1,1,1,1,18,7,92948869885384604798,1523556169197024107847,0.0610078392675,19,8,1893681841647859066100,3432557972358431238023,0.551682406211,2188648962219459126016,3432557972358431238023,0.637614566118,294967120571600059916,4845180013388557558821,0.0608784647333,473420460411964766525,547162240554864781504,0.865228675012,73741780142900014979,547162240554864781504,0.134771324988,3432557972358431238023,4845180013388557558821,0.708447975694,312664137459922732288,692168573341222508403,0.451716748639
1/5,3/10,10,7,7,13,19,13,1,1,1,1,19,7,94335091107119282536,1615060004462852519607,0.0584096509396,19,7,2340005017599384310525,3847237913217787372419,0.608229870464,2623010290920742158133,3847237913217787372419,0.681790507915,94335091107119282536,1615060004462852519607,0.0584096509396,2340005017599384310525,2623010290920742158133,0.892106685856,283005273321357847608,2623010290920742158133,0.107893314144,1282412637739262457473,1615060004462852519607,0.794034050868,2623010290920742158133,4845180013388557558821,0.541364878843
1/5,3/10,11,6,6,14,19,14,1,1,1,1,19,6,223959394179577430819,4845180013388557558821,0.0462231317641,19,6,2804886405333547224109,4193271776833136449472,0.668901648786,189302862469570290933,262079486052071028092,0.722310873396,223959394179577430819,4845180013388557558821,0.0462231317641,2804886405333547224109,3028845799513124654928,0.92605784216,223959394179577430819,3028845799513124654928,0.0739421578397,4193271776833136449472,4845180013388557558821,0.865452215448,1009615266504374884976,1615060004462852519607,0.625125545623
1/5,3/10,12,5,5,15,19,15,1,1,1,1,19,5,123119827014771769583,4845180013388557558821,0.0254107848779,19,5,3216017823926081333255,4568295656355816068919,0.703986358556,3339137650940853102838,4568295656355816068919,0.730937290868,123119827014771769583,4845180013388557558821,0.0254107848779,3216017823926081333255,3339137650940853102838,0.963128256489,123119827014771769583,3339137650940853102838,0.0368717435114,507588406261757340991,538353334820950839869,0.942853649138,477019664420121871834,692168573341222508403,0.689166891986
1/5,3/10,13,4,4,16,19,16,1,1,1,1,16,1,0,1,0,19,4,3703451069571326957767,4845180013388557558821,0.764357786365,3703451069571326957767,4845180013388557558821,0.764357786365,0,1,0,1,1,1,0,1,0,1,1,1,3703451069571326957767,4845180013388557558821,0.764357786365
1/5,3/10,14,3,3,17,19,17,1,1,1,1,17,1,0,1,0,19,3,3961772963055066451711,4845180013388557558821,0.817673017743,3961772963055066451711,4845180013388557558821,0.817673017743,0,1,0,1,1,1,0,1,0,1,1,1,3961772963055066451711,4845180013388557558821,0.817673017743
1/5,3/10,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,4334815655959768610198,4845180013388557558821,0.894665552979,4334815655959768610198,4845180013388557558821,0.894665552979,0,1,0,1,1,1,0,1,0,1,1,1,4334815655959768610198,4845180013388557558821,0.894665552979
1/5,3/10,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/5,2/5,0,8,8,12,19,12,10,1017957649913605,353987721218126047,0.00287568632723,12,10,0,1,0,19,17,39163863161124235,259518339914879806909,0.000150909809203,39163863161124235,259518339914879806909,0.000150909809203,0,1,0,1,1,1,0,1,0,259518339914879806909,4845180013388557558821,0.0535621667715,39163863161124235,4845180013388557558821,8.08305636796e-06
1/5,2/5,1,8,8,12,19,12,9,7128705996645699,291177300689116171,0.0244823548394,18,15,2319666944548439,507852056399008035949,4.56760372498e-06,19,16,7028212446961159770,477601923526727339891,0.014715628436,7038749941802846563,477601923526727339891,0.0147376917786,10537494841686793,4845180013388557558821,2.17484073091e-06,7028212446961159770,7038749941802846563,0.998502930928,10537494841686793,7038749941802846563,0.00149706907175,477601923526727339891,4845180013388557558821,0.0985725859941,7038749941802846563,4845180013388557558821,0.0014527323902
1/5,2/5,2,8,8,12,19,12,8,15594971436383358,127034779621451983,0.122761431813,12,8,3985737770987193,1373960412522506741,0.00290091165267,19,15,18325066679011039338,377900045934637553317,0.0484918350134,18950897981417795465,377900045934637553317,0.0501479112937,1251662604813512254,4845180013388557558821,0.000258331496736,18325066679011039338,18950897981417795465,0.966976166353,625831302406756127,18950897981417795465,0.0330238336474,755800091869275106634,4845180013388557558821,0.155990095266,37901795962835590930,4845180013388557558821,0.00782257746009
1/5,2/5,3,8,8,12,19,12,7,215036477072624993,886587732800185973,0.24254393459,12,7,12427707647873090,1373960412522506741,0.00904517155997,19,14,43258958323034198741,526058147235577358914,0.0822322751779,90191309337656735983,1052116294471154717828,0.0857237073616,408154743509815389,538353334820950839869,0.000758154017279,86517916646068397482,90191309337656735983,0.959271101411,3673392691588338501,90191309337656735983,0.0407288985886,1052116294471154717828,4845180013388557558821,0.217146997958,90191309337656735983,4845180013388557558821,0.0186146457074
1/5,2/5,4,8,8,12,19,12,6,62991034236290929,164991420450635281,0.381783695566,12,6,22933111081129377,1373960412522506741,0.0166912458846,19,13,30417958333290309294,282944999508097577719,0.107504845062,158443349901700728687,1414724997540487888595,0.111995865046,705950915027686913,538353334820950839869,0.00131131520763,50696597222150515490,52814449967233576229,0.959900126833,2117852745083060739,52814449967233576229,0.0400998731672,1414724997540487888595,4845180013388557558821,0.291986054931,52814449967233576229,1615060004462852519607,0.0327012308034
1/5,2/5,5,8,8,12,19,12,5,301724800382008373,565357667874175767,0.533688349035,12,5,36230187194177153,1373960412522506741,0.0263691638158,19,12,253564436372844620065,1817319094303642229073,0.139526645138,88234725556752139763,605773031434547409691,0.145656410864,11139740297411799224,4845180013388557558821,0.00229913858033,253564436372844620065,264704176670256419289,0.95791626548,11139740297411799224,264704176670256419289,0.0420837345203,605773031434547409691,1615060004462852519607,0.375077724518,88234725556752139763,1615060004462852519607,0.0546324751483
1/5,2/5,6,8,8,12,19,12,4,788278608091285873,1267201168033211573,0.622062722144,13,5,143481088941451727,4475321486922343160,0.0320605099233,19,11,402470608381725700215,2247975628580045136064,0.179036909148,210817919786670611269,1123987814290022568032,0.187562460292,19165231191615522323,4845180013388557558821,0.00395552510715,402470608381725700215,421635839573341222538,0.954545535761,19165231191615522323,421635839573341222538,0.0454544642386,2247975628580045136064,4845180013388557558821,0.46396121968,421635839573341222538,4845180013388557558821,0.0870217078433
1/5,2/5,7,8,8,12,19,12,3,1032265016722746758,1373960412522506741,0.751306229288,15,6,140588981315650257,4704910045238210746,0.0298813324726,19,10,624540467564243070154,2676850464170724657233,0.233311675764,654767165424908689363,2676850464170724657233,0.244603564595,10075565953555206403,1615060004462852519607,0.00623850874006,624540467564243070154,654767165424908689363,0.953835959625,30226697860665619209,654767165424908689363,0.0461640403746,2676850464170724657233,4845180013388557558821,0.552476988837,93538166489272669909,692168573341222508403,0.135137840826
1/5,2/5,8,8,8,12,19,12,2,1216392934876534786,1373960412522506741,0.885318764493,15,5,658119164457033211,23524550226191053730,0.0279758447294,19,9,938565254219314235450,3064493463386730746627,0.306270927131,986178404930822002624,3064493463386730746627,0.321807964909,47613150711507767174,4845180013388557558821,0.00982691057503,469282627109657117725,493089202465411001312,0.951719536269,23806575355753883587,493089202465411001312,0.0482804637309,3064493463386730746627,4845180013388557558821,0.632482891228,986178404930822002624,4845180013388557558821,0.203538032066
1/5,2/5,9,8,8,12,19,12,1,1,1,1,17,6,4560305081887550113,159825095942495692809,0.0285330977278,19,8,1343178542661453615015,3432557972358431238023,0.391305421053,1415023472420813899731,3432557972358431238023,0.412235855539,3421187131398108796,230722857780407502801,0.0148281239419,447726180887151205005,471674490806937966577,0.949227040286,23948309919786761572,471674490806937966577,0.0507729597138,3432557972358431238023,4845180013388557558821,0.708447975694,471674490806937966577,1615060004462852519607,0.292047657365
1/5,2/5,10,7,7,13,19,13,1,1,1,1,18,6,13333417895219579826,507852056399008035949,0.0262545316637,19,7,1805666208040559996105,3847237913217787372419,0.46934092686,1907910865588201645109,3847237913217787372419,0.495917047145,11360517505293516556,538353334820950839869,0.0211023444465,1805666208040559996105,1907910865588201645109,0.946410149766,102244657547641649004,1907910865588201645109,0.0535898502345,1282412637739262457473,1615060004462852519607,0.794034050868,1907910865588201645109,4845180013388557558821,0.393775021839
1/5,2/5,11,6,6,14,19,14,1,1,1,1,19,6,19691805845555456447,692168573341222508403,0.0284494364581,19,6,1160580821178795811473,2096635888416568224736,0.553544288539,2459004283276479818075,4193271776833136449472,0.586416625047,19691805845555456447,692168573341222508403,0.0284494364581,331594520336798803278,351286326182354259725,0.943943716627,19691805845555456447,351286326182354259725,0.056056283373,4193271776833136449472,4845180013388557558821,0.865452215448,351286326182354259725,692168573341222508403,0.507515567323
1/5,2/5,12,5,5,15,19,15,1,1,1,1,19,5,33583001566373507933,1615060004462852519607,0.0207936556373,19,5,2805890756205424776518,4568295656355816068919,0.614209536176,2906639760904545300317,4568295656355816068919,0.636263495087,33583001566373507933,1615060004462852519607,0.0207936556373,2805890756205424776518,2906639760904545300317,0.965338324324,100749004699120523799,2906639760904545300317,0.0346616756759,507588406261757340991,538353334820950839869,0.942853649138,2906639760904545300317,4845180013388557558821,0.599903358156
1/5,2/5,13,4,4,16,19,16,1,1,1,1,16,1,0,1,0,19,4,3373715316342894235061,4845180013388557558821,0.696303399878,3373715316342894235061,4845180013388557558821,0.696303399878,0,1,0,1,1,1,0,1,0,1,1,1,3373715316342894235061,4845180013388557558821,0.696303399878
1/5,2/5,14,3,3,17,19,17,1,1,1,1,17,1,0,1,0,19,3,3886453915492074580847,4845180013388557558821,0.802127868263,3886453915492074580847,4845180013388557558821,0.802127868263,0,1,0,1,1,1,0,1,0,1,1,1,3886453915492074580847,4845180013388557558821,0.802127868263
1/5,2/5,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,4334815655959768610198,4845180013388557558821,0.894665552979,4334815655959768610198,4845180013388557558821,0.894665552979,0,1,0,1,1,1,0,1,0,1,1,1,4334815655959768610198,4845180013388557558821,0.894665552979
1/5,2/5,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/4,1/20,0,8,8,12,19,12,10,93656978922221518,102870046178091791,0.91043974803,13,11,3051170739740407859,4475321486922343160,0.681776884333,19,17,39292119438193343867,43232250942531861327,0.90886129178,2464006382735681247728,129696752827595583981,18.9982118212,2346130024421101216127,4845180013388557558821,0.484219372229,117876358314580031601,2464006382735681247728,0.0478393072114,2346130024421101216127,2464006382735681247728,0.952160692789,14410750314177287109,538353334820950839869,0.0267682010718,2464006382735681247728,4845180013388557558821,0.508547954034
1/4,1/20,1,8,8,12,19,13,10,972209664179371919,1041931937703024241,0.933083658346,15,12,6238696839757909747,9409820090476421492,0.662998524921,19,16,245034743931337156348,266872716505387967389,0.918170831174,2931818573171425421308,266872716505387967389,10.9858310417,42647362368890289920,76907619260135834267,0.554527142813,61258685982834289087,732954643292856355327,0.0835777309598,671695957310022066240,732954643292856355327,0.91642226904,266872716505387967389,4845180013388557558821,0.0550800415605,2931818573171425421308,4845180013388557558821,0.605100030354
1/4,1/20,2,8,8,12,19,12,8,602850285946198383,618928714926674017,0.974022163469,16,12,100282022463101542563,150018628595844245849,0.668463799474,19,15,442656390541180173721,460958319315219595368,0.960295913953,1166184024931868654631,153652773105073198456,7.58973626942,3055895684254425790172,4845180013388557558821,0.630708389742,442656390541180173721,3498552074795605963893,0.126525597184,3055895684254425790172,3498552074795605963893,0.873474402816,153652773105073198456,1615060004462852519607,0.0951375011953,388728008310622884877,538353334820950839869,0.722068543404
1/4,1/20,3,8,8,12,19,12,7,762947525938769054,768088780228215123,0.993306432249,18,13,1022718540248242237585,1523556169197024107847,0.671270650157,19,14,657982140045286629779,676959294159786650729,0.971967067624,3891914016077160388298,676959294159786650729,5.74911083968,1077977292010624586173,1615060004462852519607,0.667453400513,657982140045286629779,3891914016077160388298,0.169063894353,3233931876031873758519,3891914016077160388298,0.830936105647,676959294159786650729,4845180013388557558821,0.139718089377,3891914016077160388298,4845180013388557558821,0.803254782139
1/4,1/20,4,8,8,12,19,12,6,148593394251738015,149237331671461756,0.995685145181,19,13,3218341641682944115322,4845180013388557558821,0.664235721437,19,13,933078578459594425285,959111596339502105179,0.972857154497,4151420220142538540607,959111596339502105179,4.32840165418,3218341641682944115322,4845180013388557558821,0.664235721437,933078578459594425285,4151420220142538540607,0.22476129348,3218341641682944115322,4151420220142538540607,0.77523870652,959111596339502105179,4845180013388557558821,0.197951695023,1383806740047512846869,1615060004462852519607,0.856814444184
1/4,1/20,5,8,8,12,19,14,7,4427029737976196606,4458370148236717267,0.992970433316,19,12,3074344717414166231650,4845180013388557558821,0.63451609825,19,12,1281611159927200117909,1310559187872783194591,0.977911697378,4355955877341366349559,1310559187872783194591,3.32373838408,3074344717414166231650,4845180013388557558821,0.63451609825,1281611159927200117909,4355955877341366349559,0.294220418208,3074344717414166231650,4355955877341366349559,0.705779581792,187222741124683313513,692168573341222508403,0.270487202591,4355955877341366349559,4845180013388557558821,0.899028697655
1/4,1/20,6,8,8,12,19,12,4,1,1,1,19,11,2809077401369954220838,4845180013388557558821,0.579767396383,19,11,241209390615379846434,245972968626174985381,0.980633733709,4497543135677613145876,1721810780383224897667,2.61210069476,2809077401369954220838,4845180013388557558821,0.579767396383,844232867153829462519,2248771567838806572938,0.375419575393,1404538700684977110419,2248771567838806572938,0.624580424607,245972968626174985381,692168573341222508403,0.355365698617,4497543135677613145876,4845180013388557558821,0.92825098825
1/4,1/20,7,8,8,12,19,12,3,1,1,1,19,10,118204947771829939787,230722857780407502801,0.512324391736,19,10,1058946101513744131181,1075051154555322314243,0.985019268178,4600196106235916997889,2150102309110644628486,2.13952428531,118204947771829939787,230722857780407502801,0.512324391736,162914784848268327874,353861238941224384453,0.460391721161,190946454092956056579,353861238941224384453,0.539608278839,2150102309110644628486,4845180013388557558821,0.443761078674,4600196106235916997889,4845180013388557558821,0.949437604697
1/4,1/20,8,8,8,12,19,12,2,1,1,1,19,9,706838853238095837844,1615060004462852519607,0.437654855724,19,9,2550333092374099578560,2578334093158358715013,0.989139886542,4670849652088387092092,2578334093158358715013,1.81157657748,706838853238095837844,1615060004462852519607,0.437654855724,637583273093524894640,1167712413022096773023,0.546010529633,530129139928571878383,1167712413022096773023,0.453989470367,2578334093158358715013,4845180013388557558821,0.532144127986,4670849652088387092092,4845180013388557558821,0.964019838103
1/4,1/20,9,8,8,12,19,12,1,1,1,1,19,8,601273571182308102955,1615060004462852519607,0.372291784529,19,8,2924664225785807252952,2947106407673879701837,0.992385011335,4728484939332731561817,2947106407673879701837,1.60445002156,601273571182308102955,1615060004462852519607,0.372291784529,974888075261935750984,1576161646444243853939,0.618520363988,601273571182308102955,1576161646444243853939,0.381479636012,2947106407673879701837,4845180013388557558821,0.60825529692,225165949492034836277,230722857780407502801,0.975915224257
1/4,1/20,10,7,7,13,19,13,1,1,1,1,19,7,1514558923595897222102,4845180013388557558821,0.312590846864,19,7,3254093735732386341502,3271510916308526956363,0.99467610501,366819435332944889508,251654685869886688951,1.45763006186,1514558923595897222102,4845180013388557558821,0.312590846864,1627046867866193170751,2384326329664141781802,0.682392694164,757279461797948611051,2384326329664141781802,0.317607305836,3271510916308526956363,4845180013388557558821,0.675209364207,529850295480920395956,538353334820950839869,0.98420546732
1/4,1/20,11,6,6,14,19,14,1,1,1,1,19,6,171301898857022210071,692168573341222508403,0.247485808306,19,6,3579581357535791682094,3599981809196814436051,0.994333179237,4778694649534947152591,3599981809196814436051,1.32742188789,171301898857022210071,692168573341222508403,0.247485808306,3579581357535791682094,4778694649534947152591,0.749070953484,1199113291999155470497,4778694649534947152591,0.250929046516,3599981809196814436051,4845180013388557558821,0.743002695307,4778694649534947152591,4845180013388557558821,0.986278040512
1/4,1/20,12,5,5,15,19,15,1,1,1,1,19,5,114561073712228403467,692168573341222508403,0.165510365718,19,5,1,1,1,692168573341222508403,577607499628994104936,1.19833723382,114561073712228403467,692168573341222508403,0.165510365718,577607499628994104936,692168573341222508403,0.834489634282,114561073712228403467,692168573341222508403,0.165510365718,577607499628994104936,692168573341222508403,0.834489634282,1,1,1
1/4,1/20,13,4,4,16,19,16,1,1,1,1,19,4,772834014905658918323,4845180013388557558821,0.159505738233,19,4,1,1,1,4845180013388557558821,4072345998482898640498,1.18977611804,772834014905658918323,4845180013388557558821,0.159505738233,4072345998482898640498,4845180013388557558821,0.840494261767,772834014905658918323,4845180013388557558821,0.159505738233,4072345998482898640498,4845180013388557558821,0.840494261767,1,1,1
1/4,1/20,14,3,3,17,19,17,1,1,1,1,17,1,0,1,0,19,3,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/4,1/20,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/4,1/20,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/4,1/10,0,8,8,12,19,13,11,102213277234580672,125980850120947847,0.811339795981,12,10,13911818895986060,37134065203310993,0.37463764928,19,17,102876421128407134202,129696752827595583981,0.793207377097,799177755431458544159,129696752827595583981,6.16189486636,77366814922561267773,538353334820950839869,0.143710106204,102876421128407134202,799177755431458544159,0.128727833613,696301334303051409957,799177755431458544159,0.871272166387,14410750314177287109,538353334820950839869,0.0267682010718,799177755431458544159,4845180013388557558821,0.164942840766
1/4,1/10,1,8,8,12,19,12,9,329365063401683248,416330497978595739,0.791114427122,12,9,546764906270671524,1373960412522506741,0.397948078625,19,16,207408169790558393113,266872716505387967389,0.777180119821,1187393647907941192864,266872716505387967389,4.44928827291,108887275346375866639,538353334820950839869,0.202259869687,207408169790558393113,1187393647907941192864,0.174675155249,979985478117382799751,1187393647907941192864,0.825324844751,266872716505387967389,4845180013388557558821,0.0550800415605,1187393647907941192864,4845180013388557558821,0.245066982987
1/4,1/10,2,8,8,12,19,12,8,527911515568297066,618928714926674017,0.852943970504,14,10,1524873131227621370,3649038212739037791,0.417883574336,19,15,365637941069427915959,460958319315219595368,0.79321258723,1728608400572528815555,460958319315219595368,3.7500318969,1362970459503100899596,4845180013388557558821,0.281304400608,365637941069427915959,1728608400572528815555,0.211521557426,1362970459503100899596,1728608400572528815555,0.788478442574,153652773105073198456,1615060004462852519607,0.0951375011953,1728608400572528815555,4845180013388557558821,0.356768664074
